id,Y0,Y1,channel,recency,frequency,monetary
96621,275.6364171,243.706858,Ad,9,10,140.9350557
96622,152.438038,166.3901244,Ad,13,11,79.48767988
96623,160.8449047,215.5522106,Referral,12,10,47.13957801
96624,107.6017896,246.0126969,Ad,12,22,162.2793319
96625,213.0556779,117.9533715,Referral,11,16,74.88569228
96626,168.5660032,210.2479322,Ad,17,20,37.62403519
96627,148.3854461,145.0054579,Ad,18,10,91.16637185
96628,177.28128,215.1183402,Ad,15,12,129.5342632
96629,348.3597856,339.6935896,Organic,9,4,114.3602969
96630,187.5837775,241.3860539,Organic,19,16,207.2687001
96631,164.4456178,101.2944025,Ad,18,13,74.61204188
96632,189.807953,241.4314598,Organic,11,8,43.68415281
96633,268.1261892,144.7978574,Referral,6,8,19.21474786
96634,92.13809196,226.9602195,Organic,18,7,133.0742195
96635,306.7996499,110.192213,Organic,17,22,92.24569983
96636,187.5890686,167.6649909,Ad,11,19,149.220031
96637,116.7558818,98.00539704,Ad,23,21,128.5944204
96638,192.2086171,160.276106,Ad,20,15,73.56972047
96639,347.7318587,286.806915,Ad,8,9,106.5965823
96640,121.0854152,320.7422876,Referral,17,19,74.56747997
96641,154.4093688,228.9029436,Organic,18,17,124.7579946
96642,205.1170259,139.2833224,Referral,19,15,33.14875347
96643,123.2362936,254.7843194,Organic,16,12,143.1552633
96644,105.1645561,233.6975316,Organic,12,15,116.7109117
96645,177.5547375,188.6153026,Ad,22,14,101.7993813
96646,166.4172211,223.8882657,Ad,20,11,171.1898277
96647,242.0221888,259.3645789,Ad,19,5,139.8265512
96648,126.7636982,142.9775043,Organic,18,17,49.12344485
96649,173.6712346,206.4157858,Ad,20,26,54.70705766
96650,166.5782779,164.4169833,Organic,26,28,156.0135424
96651,124.2063674,130.9381154,Ad,23,15,111.4178903
96652,243.9744595,128.4618542,Organic,12,8,44.51512236
96653,155.4983043,439.9398014,Organic,13,7,106.0713103
96654,272.5075742,238.5701937,Ad,28,27,28.38312052
96655,365.5577928,374.5606943,Organic,12,4,144.7631256
96656,286.6427418,162.7295349,Organic,18,26,41.82679985
96657,144.024793,127.1380814,Ad,15,10,102.6328577
96658,237.2229062,85.77735065,Ad,20,16,112.3747956
96659,168.5072774,144.6682038,Ad,14,13,34.77718533
96660,196.306364,145.5967047,Organic,26,21,116.4318623
96661,280.6086887,332.8191519,Referral,10,4,150.1184292
96662,278.2917299,199.7887629,Organic,14,11,47.76345153
96663,117.0107799,149.7008543,Organic,21,16,89.6251911
96664,131.5482287,247.2721187,Organic,8,9,126.1497622
96665,213.1058562,198.5830169,Ad,25,11,72.18765697
96666,298.0619392,182.787546,Ad,20,29,112.9125129
96667,151.3041296,256.0454205,Ad,17,10,63.59069353
96668,152.9455719,123.1979559,Organic,12,3,5.511729922
96669,196.9111101,293.0113921,Ad,15,13,201.3108879
96670,155.2183595,207.9272077,Organic,15,15,56.70035905
96671,163.2714897,311.0439653,Organic,17,11,81.94921081
96672,256.8470268,437.815261,Ad,13,4,166.7639406
96673,151.1044813,192.4678812,Organic,20,17,52.64433594
96674,164.278081,207.4140085,Ad,13,24,50.30893785
96675,261.753595,221.1041405,Referral,20,11,40.50590167
96676,140.2292582,209.0307016,Organic,16,19,92.00125049
96677,173.1628991,220.4644013,Referral,12,8,118.4180427
96678,145.7497335,172.3005862,Referral,7,5,34.40426076
96679,247.9971486,161.8997426,Organic,23,13,130.5232945
96680,201.9100264,183.8328748,Organic,19,11,90.73036285
96681,152.2345734,286.5305604,Ad,12,7,165.9906406
96682,181.3935447,337.214018,Organic,12,7,178.7254056
96683,240.7096214,293.8952628,Organic,17,7,169.3855836
96684,240.8656952,149.4602205,Organic,10,4,37.5044374
96685,190.4180836,124.0912866,Ad,16,21,17.77444108
96686,297.3624646,207.670934,Organic,14,8,98.45427386
96687,197.2587131,224.8791918,Organic,19,8,135.0845749
96688,244.5572671,147.7070288,Organic,9,11,93.81414992
96689,154.4650865,166.6184462,Organic,25,25,16.5833178
96690,334.7202285,142.8377389,Ad,29,23,81.58545497
96691,157.1306699,173.2949535,Ad,12,12,101.7245867
96692,214.7252521,179.9641005,Ad,11,7,107.6248882
96693,250.7225295,259.7361227,Ad,12,6,108.0239137
96694,126.5896906,167.5282492,Ad,12,23,180.1665371
96695,172.7036743,126.6946377,Ad,23,27,132.8523682
96696,142.0326924,246.3911285,Ad,14,10,128.4479697
96697,167.3048148,137.6021158,Referral,13,9,110.2289637
96698,199.1808006,178.307039,Organic,17,16,66.68418394
96699,343.5585583,183.9897686,Organic,18,18,75.36792715
96700,218.8752318,182.6284203,Organic,23,19,117.2891848
96701,201.2927194,349.3302745,Organic,9,3,114.3182396
96702,96.91778573,262.726315,Organic,15,6,86.60647978
96703,234.3791352,209.2099956,Ad,8,5,92.13998196
96704,129.5165777,183.1331378,Ad,14,19,59.37204634
96705,252.3695537,204.9302498,Organic,19,17,197.7355138
96706,141.2705242,202.8075596,Ad,12,17,94.22124475
96707,193.7402498,232.3417245,Ad,20,8,62.6195848
96708,240.2202076,187.0593886,Organic,11,15,151.5635538
96709,239.9358729,85.36817048,Ad,23,31,117.3375254
96710,193.6648102,158.7912263,Organic,19,13,141.3476762
96711,226.0790471,210.5484691,Organic,13,9,117.2164927
96712,137.2746104,147.5944364,Ad,16,18,144.4732452
96713,176.0588452,181.0680804,Organic,17,11,89.88158788
96714,466.9202902,375.2232846,Organic,8,4,140.9896159
96715,230.1220736,140.6700011,Organic,22,17,133.6779875
96716,176.4584097,253.6256952,Referral,8,6,157.6447615
96717,171.4196841,228.9579182,Ad,13,10,90.55582552
96718,165.6193277,261.365253,Ad,14,8,57.93900653
96719,108.8344756,135.4682015,Ad,25,21,103.6602787
96720,206.7279198,198.8584047,Ad,16,10,115.4816052
96721,154.4714269,129.6377491,Organic,27,21,180.3159785
96722,209.6468817,317.7342553,Ad,6,3,88.16266641
96723,275.7795859,192.8052436,Organic,27,15,76.58880159
96724,193.396612,243.420801,Ad,19,21,166.0311122
96725,178.3425462,179.829233,Ad,16,12,164.7946789
96726,172.8481497,151.3548919,Ad,20,16,48.72053756
96727,208.9814004,140.6971361,Referral,24,22,6.651690664
96728,216.6066798,339.3797898,Ad,12,3,53.9011996
96729,150.6190749,169.0957323,Ad,15,17,137.1280109
96730,231.8783414,283.8734883,Organic,28,25,66.34312756
96731,233.3585974,112.5805047,Organic,10,9,62.99934747
96732,320.1294385,122.9981753,Ad,21,24,121.501245
96733,165.1790292,237.5991889,Referral,13,15,116.5718874
96734,244.8478454,240.2965069,Organic,21,12,142.5001999
96735,134.2390858,202.1316725,Ad,16,10,133.3507679
96736,150.9792821,156.0444413,Organic,14,15,47.73522486
96737,109.3214995,214.8822463,Ad,19,6,95.3321395
96738,109.1612735,194.0014023,Ad,9,19,119.1572514
96739,255.5069557,246.7644187,Referral,11,10,57.75094672
96740,222.2955362,134.1225145,Ad,12,8,87.67056541
96741,297.3358315,135.7303073,Referral,22,24,93.89698875
96742,191.0898811,259.0645348,Ad,12,16,72.43791543
96743,257.8727478,272.7002463,Ad,11,10,248.2568174
96744,155.4965595,71.19461851,Ad,23,15,83.59488006
96745,243.1872063,127.5135677,Referral,12,13,94.24979173
96746,171.5610226,321.2147598,Ad,12,15,150.6022614
96747,165.6179817,170.3477774,Organic,10,17,171.4124348
96748,245.6030791,108.124982,Ad,20,27,116.5779556
96749,241.1916965,237.5221779,Referral,13,22,193.8670186
96750,295.7318575,165.1973409,Organic,20,17,83.24780972
96751,127.0337145,217.8320491,Organic,17,20,167.9412654
96752,156.0740667,145.11535,Organic,24,27,126.3043332
96753,94.68220527,249.2984004,Organic,11,11,154.3239302
96754,202.3801712,176.5387807,Ad,15,16,51.07228985
96755,259.299191,187.832988,Ad,13,9,147.3008052
96756,122.4708603,146.4499026,Ad,16,10,99.96949087
96757,241.0706872,199.6797864,Ad,10,6,95.41503227
96758,224.0793808,107.0504194,Referral,20,11,129.3631473
96759,188.4855341,94.98621224,Referral,27,27,137.6488743
96760,259.1946242,220.3371623,Organic,22,17,217.5015999
96761,204.2045962,230.6042221,Ad,12,13,102.0443823
96762,166.0461435,247.5993188,Organic,17,15,107.1618076
96763,246.2442315,195.0191852,Referral,14,11,78.28605629
96764,136.5082349,193.7944112,Referral,14,18,132.4858382
96765,186.3308586,217.2842319,Organic,11,10,117.7429802
96766,122.2588786,206.7501728,Referral,12,13,35.60072401
96767,137.9260187,222.5917563,Organic,15,8,82.30297728
96768,170.2311663,207.518373,Ad,12,13,113.7135002
96769,151.0591678,300.3624381,Ad,15,10,126.4532015
96770,122.9561179,167.900521,Ad,20,26,92.21227599
96771,149.2273521,170.5932606,Ad,13,13,89.91008508
96772,229.0201065,190.6598861,Referral,20,21,206.348071
96773,346.8356691,291.273668,Ad,15,8,136.7987683
96774,191.0093804,393.4495946,Ad,16,15,138.5234711
96775,200.6318866,233.6744263,Organic,10,8,87.6271736
96776,137.4510787,202.817602,Organic,18,14,109.794827
96777,79.03562462,219.650009,Organic,12,10,85.71210563
96778,151.9453189,377.806728,Ad,12,13,126.520627
96779,202.7462976,81.53991147,Ad,20,26,89.41009956
96780,189.4182861,161.3058973,Organic,16,11,86.27804476
96781,341.9299055,110.1501238,Ad,18,15,30.42979766
96782,181.8858917,317.8805391,Ad,17,8,186.981613
96783,227.6859596,302.0592522,Ad,18,10,242.2572327
96784,172.5416987,156.4738191,Organic,11,10,39.77633147
96785,231.4352757,186.0305902,Ad,14,8,89.34478965
96786,87.08111583,177.186393,Organic,12,13,64.35675916
96787,204.51329,243.5442124,Ad,18,17,20.91201978
96788,217.3958458,284.5406087,Referral,8,8,23.91808723
96789,267.6026044,171.6540841,Organic,20,35,95.91527476
96790,167.295476,157.7483578,Referral,14,16,52.61411594
96791,280.9180209,163.1439363,Organic,17,15,103.0756804
96792,86.4105044,83.82866756,Ad,15,17,78.23664227
96793,271.7163462,131.9526451,Ad,8,12,81.28383299
96794,283.5817411,168.6586294,Ad,11,11,82.50281863
96795,203.7957982,88.56266511,Referral,16,20,34.01795789
96796,67.44138894,209.3228766,Ad,12,5,28.53690611
96797,173.2004471,206.6972809,Referral,18,16,52.02235075
96798,174.5519758,374.2043483,Referral,9,8,119.688197
96799,200.6491075,423.6104738,Organic,10,13,198.7214561
96800,206.4852496,275.9561623,Organic,14,7,140.5013876
96801,147.4521292,327.0421286,Referral,18,13,36.94806687
96802,125.1380799,248.9844082,Referral,13,12,70.58393224
96803,160.4209712,200.5961455,Organic,17,18,129.4111353
96804,212.0986226,140.8644241,Organic,7,1,4.948967275
96805,117.3800285,275.3984666,Referral,9,10,99.70684524
96806,244.6447711,362.8143257,Ad,18,7,105.9749494
96807,309.4022062,294.0227964,Ad,8,3,104.8446145
96808,128.4358037,251.0910637,Organic,16,16,152.4448879
96809,172.5520782,144.0822468,Referral,16,21,129.0856874
96810,234.7894524,270.649719,Ad,12,6,149.7488887
96811,161.7716931,198.3575688,Referral,14,10,57.94278182
96812,120.6011386,207.2822229,Organic,13,10,16.35536863
96813,144.898939,223.0135573,Ad,16,16,92.16471578
96814,330.7305011,304.0780535,Referral,11,5,156.0568086
96815,102.5370243,180.4505386,Organic,10,10,85.39109884
96816,185.6120998,195.0176847,Organic,12,6,59.34909429
96817,223.6492115,88.86887195,Organic,21,18,42.30502877
96818,213.0552324,183.3113782,Ad,11,10,91.96321567
96819,200.4157023,155.2317731,Organic,19,30,90.47253236
96820,267.4385737,218.0664342,Ad,15,5,95.5492129
96821,155.4748295,126.5395894,Ad,16,19,156.0242498
96822,232.3694643,199.5899038,Ad,14,12,153.5351836
96823,303.2483191,184.3642374,Ad,26,19,87.26458885
96824,200.0703185,142.4396801,Referral,16,10,15.08046605
96825,169.3633099,324.44242,Ad,9,17,130.6293117
96826,125.2512249,233.9305972,Organic,12,7,132.679866
96827,252.8932704,243.5141814,Ad,21,12,124.7577774
96828,155.3793469,159.8325043,Ad,23,20,248.6928093
96829,200.7844784,165.8906311,Organic,22,17,100.1842184
96830,199.6632055,172.80892,Referral,25,19,53.86385757
96831,158.5881281,218.5835054,Organic,17,12,60.39537022
96832,192.0774402,257.4340505,Ad,9,8,43.26503179
96833,303.402202,290.9145927,Ad,17,9,144.9154732
96834,183.5718028,187.1908645,Ad,14,13,45.33092951
96835,180.4954079,135.546435,Ad,26,19,138.7923634
96836,381.7380347,230.1879148,Ad,12,8,109.6257937
96837,278.9927876,236.2212907,Organic,7,3,53.21436847
96838,139.6902473,76.38691566,Organic,31,22,134.1878057
96839,174.0987407,114.2948049,Ad,14,20,103.5620167
96840,208.0196192,252.2736638,Ad,10,6,99.14348937
96841,94.06829445,140.7220027,Ad,15,7,62.6729897
96842,172.708707,167.5719437,Organic,18,26,58.9169936
96843,173.3359388,129.1704267,Referral,10,8,56.80062734
96844,200.2825827,110.2949997,Organic,15,20,131.1156548
96845,291.5324387,317.1670901,Referral,13,8,123.5169171
96846,219.4683035,282.4245387,Ad,11,6,157.5508446
96847,217.9126194,155.4816333,Ad,16,15,129.7893639
96848,279.3962183,231.7355397,Organic,7,9,41.64732364
96849,209.8286427,167.0380408,Referral,27,32,33.58018182
96850,145.1375559,259.8385999,Ad,11,13,119.2073627
96851,385.515765,477.1206712,Ad,9,3,176.0737837
96852,218.5622012,191.9728089,Referral,18,10,69.96790214
96853,186.5557389,151.3299433,Organic,14,10,53.47690763
96854,95.62781938,155.3610032,Ad,7,4,37.01296412
96855,179.7556762,237.3986837,Ad,14,16,160.6325287
96856,179.7183307,145.9908167,Referral,20,15,11.65441433
96857,176.7508646,156.1404327,Organic,14,15,137.4085148
96858,145.9743061,122.6579129,Ad,15,10,31.01402676
96859,209.9548825,165.5850649,Ad,15,5,101.2258755
96860,312.5643349,128.7829048,Ad,24,13,95.94406897
96861,231.9903581,140.1191304,Organic,10,15,41.05058697
96862,162.2411274,335.8653622,Referral,21,17,81.1869819
96863,157.9244785,189.727087,Referral,13,15,139.9655847
96864,130.2689273,157.5602853,Ad,22,16,34.6692396
96865,202.998707,314.4304782,Organic,13,14,68.60210215
96866,132.608712,269.9113686,Organic,14,15,118.3600132
96867,182.7661929,226.6357778,Referral,18,21,42.45382831
96868,179.4564747,175.9798538,Ad,19,7,163.7311443
96869,239.4235307,164.0333902,Ad,10,7,44.41103893
96870,187.7511014,202.0482848,Referral,17,21,161.3822765
96871,192.8210452,217.1362262,Ad,19,19,60.18332181
96872,181.3226971,157.8887673,Organic,19,29,138.7173227
96873,0.0,230.0354206,Referral,37,27,125.2426708
96874,156.5261472,196.3825249,Ad,12,10,55.86136332
96875,102.8678058,234.2754376,Ad,15,13,93.95348914
96876,166.2273888,147.9578732,Referral,21,23,72.84169766
96877,175.4329327,189.7126451,Referral,12,6,88.27128592
96878,266.5575618,194.0381562,Referral,5,5,83.28117179
96879,281.7739965,192.5175997,Organic,21,19,129.3739473
96880,104.9811645,147.2171487,Referral,20,21,79.74982739
96881,253.4701019,374.1595925,Organic,6,3,40.23789921
96882,169.9776952,115.7873826,Ad,18,31,89.12817051
96883,172.1280206,159.1482488,Ad,21,22,52.94501553
96884,239.7728295,138.132464,Organic,27,32,142.8842829
96885,281.7823818,219.0754279,Ad,19,19,48.52453114
96886,90.26040047,270.5021152,Ad,10,4,39.87896745
96887,142.9340496,206.9222913,Organic,9,8,50.8022643
96888,106.1379836,101.3772777,Organic,10,5,7.499574439
96889,355.8126823,438.7154408,Ad,13,4,213.6507351
96890,153.9910231,228.6395235,Referral,11,4,80.66333271
96891,128.6879577,264.4219239,Referral,15,6,61.07973198
96892,146.5996161,368.678512,Organic,13,6,61.18553584
96893,520.6484142,599.9171608,Organic,6,2,155.2606443
96894,252.9816718,256.546556,Ad,18,17,101.0821806
96895,125.5959486,165.220611,Organic,19,20,106.0733648
96896,152.501698,208.9146987,Referral,13,11,29.99341475
96897,189.4483893,239.6802761,Referral,9,5,77.45410399
96898,119.0116991,220.2206791,Organic,20,10,163.209821
96899,314.641468,222.8342947,Organic,12,10,109.3227877
96900,173.9813139,199.5650645,Organic,14,6,126.6629394
96901,83.12791173,178.5946337,Referral,24,12,128.0500465
96902,129.9549385,238.9964987,Organic,15,14,81.08550661
96903,103.1234589,268.1427294,Ad,15,12,87.93797267
96904,309.2105753,339.0083428,Organic,10,3,118.0259361
96905,131.2790763,227.6340022,Organic,12,10,115.0738988
96906,138.4574481,141.5625657,Ad,13,14,95.95412469
96907,274.7586674,284.7555895,Ad,9,8,197.491803
96908,348.9772095,520.0566108,Ad,9,1,55.56695736
96909,227.3438356,109.025512,Referral,28,27,148.5681023
96910,191.5080883,206.5854573,Referral,18,9,103.1407259
96911,137.199313,232.3221991,Referral,15,19,130.1832761
96912,225.8173146,245.3397168,Referral,17,17,45.36740191
96913,328.6072075,116.4249227,Ad,27,24,116.0592561
96914,272.492586,133.2031614,Organic,21,13,71.18064525
96915,115.2601348,228.5086295,Referral,16,21,66.44762865
96916,241.4186247,179.2406602,Ad,12,7,51.00887706
96917,171.5274929,299.6846592,Ad,20,8,143.8441513
96918,226.7741571,396.3858264,Ad,14,11,246.9518352
96919,0.0,271.958054,Referral,35,39,116.6054065
96920,298.6406231,354.621007,Referral,14,3,122.5092563
96921,256.4292747,179.7389547,Referral,11,8,103.2689474
96922,254.3472155,217.0896925,Organic,23,21,127.4599294
96923,302.0143724,534.8773287,Ad,12,4,237.2143811
96924,131.3923134,264.3514369,Ad,13,13,49.88033547
96925,222.3590401,321.1534166,Referral,9,9,151.4282152
96926,192.8595276,188.5515935,Organic,14,13,102.7035927
96927,130.5040685,191.1479145,Referral,20,19,82.32084893
96928,177.1952498,249.127714,Referral,19,16,66.88718216
96929,261.1044122,155.2173087,Organic,15,9,19.34403063
96930,284.5164585,363.9418369,Ad,6,4,100.5777637
96931,95.629728,142.0994343,Ad,25,16,126.3891679
96932,253.8451406,274.9130727,Referral,10,4,147.9251063
96933,182.1047038,237.8796999,Referral,12,5,65.37197175
96934,147.715434,231.8839459,Organic,13,4,85.61060378
96935,130.2497066,192.3531365,Organic,9,8,112.9386338
96936,138.2068403,190.7379587,Ad,13,22,109.4417854
96937,247.1102502,372.2180321,Referral,7,3,79.79708687
96938,200.1380213,342.2520684,Ad,12,5,129.6940198
96939,252.9301934,254.9499809,Ad,13,13,15.42652406
96940,225.816682,257.5316793,Ad,31,29,80.74272298
96941,140.3976304,169.4276659,Ad,20,10,152.7412996
96942,230.8123108,208.9122906,Referral,20,18,4.913610201
96943,174.9636184,225.7591671,Organic,12,17,89.38107244
96944,153.1167418,182.3956788,Ad,18,32,7.617998885
96945,172.1325943,355.6376363,Ad,24,23,52.73803696
96946,264.9509727,309.3105894,Referral,10,7,173.9754751
96947,185.51042,169.0980045,Organic,25,15,21.55984875
96948,226.2677996,138.1973531,Ad,23,17,58.59596008
96949,200.9510563,118.1878442,Organic,20,25,94.85914744
96950,191.4886395,233.6566891,Ad,13,17,59.04838221
96951,218.0820261,193.1421218,Organic,10,8,104.5160609
96952,150.9351831,505.9437584,Referral,19,7,81.3682592
96953,290.2202411,229.8424976,Ad,7,5,134.686412
96954,215.3462426,133.5257789,Ad,7,10,72.42664298
96955,190.3682347,198.5980692,Ad,18,14,73.37844119
96956,212.0293198,288.2676814,Organic,18,26,103.847751
96957,286.636612,242.5125959,Ad,21,16,69.08628454
96958,96.60950289,156.0130459,Referral,24,22,141.3305522
96959,181.8987597,242.3916263,Organic,18,8,155.6272879
96960,114.04048,179.9495159,Organic,18,10,156.0642919
96961,186.3263559,106.1415573,Referral,23,36,41.15304378
96962,215.156892,331.9449805,Referral,9,7,137.274602
96963,194.6115678,141.1695866,Organic,27,15,118.923663
96964,179.0218792,346.4162486,Ad,12,8,144.9159561
96965,156.5828131,213.1310453,Organic,18,15,102.2607044
96966,284.7898527,251.8611049,Referral,13,8,9.998457065
96967,217.4100106,95.0244467,Ad,24,28,64.35804606
96968,296.0558352,268.686657,Ad,10,3,64.30598517
96969,269.9175258,93.01158049,Organic,19,28,158.2578512
96970,362.3284802,255.7021377,Ad,9,3,90.74271565
96971,167.7260726,283.9736415,Referral,9,3,57.652611
96972,74.21285093,120.9970941,Organic,8,7,6.476947816
96973,122.3222997,286.9069917,Referral,13,18,119.682448
96974,215.7364714,165.6226444,Organic,16,38,82.01485473
96975,243.6414592,183.723612,Ad,14,16,175.8239836
96976,213.4119658,204.0807268,Ad,13,14,168.1659408
96977,265.4978895,290.7637039,Organic,13,6,170.056236
96978,190.2995112,188.8198715,Referral,18,18,75.72572585
96979,343.968831,284.5434258,Ad,13,6,163.2375694
96980,206.1993718,225.9484845,Ad,19,14,78.36445154
96981,146.0125436,268.7184626,Ad,13,7,58.68524386
96982,108.2381259,240.1474057,Organic,17,8,106.8857892
96983,247.082194,70.14801615,Organic,16,25,10.21744475
96984,220.3402584,166.1290412,Referral,15,19,65.94472057
96985,181.0541249,215.3837653,Ad,24,10,9.679852294
96986,125.6783215,176.2463982,Organic,20,14,129.6555921
96987,222.9019475,125.1816409,Referral,25,23,97.0091002
96988,281.7791992,212.5236454,Ad,19,9,76.94259056
96989,311.8032876,181.2779346,Referral,25,22,74.44058828
96990,158.8883219,241.9703487,Referral,9,10,54.66043136
96991,150.293362,174.5961209,Referral,21,32,74.61658103
96992,127.6707759,156.8511485,Organic,20,24,140.1880395
96993,233.332842,150.9857012,Organic,16,10,96.165407
96994,145.8294452,198.468864,Referral,21,9,148.7762619
96995,238.6649416,274.2090903,Ad,14,6,145.5314204
96996,174.0775667,240.3221355,Ad,19,14,96.11804887
96997,107.5256157,120.3415553,Ad,14,17,29.11864683
96998,195.6837392,251.6187935,Ad,8,4,102.267332
96999,168.5085633,176.2740324,Referral,20,11,87.74453456
97000,188.7838637,205.6862642,Ad,21,15,135.674621
97001,168.1529434,255.4564809,Organic,8,6,49.6789796
97002,176.9136018,186.5668526,Ad,9,9,155.1452968
97003,140.994537,323.8412617,Ad,7,8,138.5026636
97004,154.6598046,235.4242935,Organic,8,8,132.8041264
97005,155.4109494,220.8146121,Referral,12,10,190.2862861
97006,388.012415,369.4242763,Ad,6,3,106.6371576
97007,184.7507886,310.8448514,Ad,16,10,113.8332584
97008,199.8081287,69.49573047,Ad,12,9,6.477313423
97009,199.2601297,232.8364786,Ad,10,5,153.3597292
97010,192.7425691,197.392484,Referral,26,21,91.13483315
97011,179.9383611,194.2345482,Organic,24,9,113.1468541
97012,268.5954099,208.5632962,Referral,33,46,42.99207051
97013,271.5880256,204.6988758,Organic,14,9,78.42052606
97014,219.3904346,304.1022803,Organic,8,8,50.97549437
97015,133.5202783,243.7227447,Referral,22,13,12.82974451
97016,130.7745814,207.7040539,Organic,12,11,92.47511988
97017,103.8337332,221.4683315,Organic,19,16,93.42071446
97018,222.774992,162.5608672,Organic,12,9,30.66557323
97019,246.4228961,107.1152862,Organic,15,18,96.77204905
97020,189.3747087,204.3527097,Ad,32,28,83.72425763
97021,200.4584942,281.2422227,Organic,12,9,183.0898071
97022,92.03214226,121.8508247,Referral,10,10,98.94726478
97023,132.0428477,98.68900009,Ad,14,9,77.93305112
97024,235.9699971,120.1999962,Organic,24,29,102.0190929
97025,233.1749529,111.7690985,Referral,23,13,59.01203637
97026,201.6439479,133.6074219,Ad,20,21,74.30213209
97027,207.0278482,129.3692765,Ad,12,9,26.41529455
97028,303.1206734,103.3225257,Ad,13,9,81.22400358
97029,196.7484445,152.096075,Organic,22,30,101.9468885
97030,128.8757227,176.1857888,Organic,15,16,179.5108658
97031,191.9721642,123.7034584,Ad,18,22,105.3810209
97032,117.9477015,302.5819424,Organic,18,19,38.45872333
97033,84.41439913,99.8961641,Ad,13,12,103.3676748
97034,243.8894705,307.4126983,Ad,17,11,111.1814274
97035,313.1658949,332.5300052,Ad,10,3,81.69352761
97036,92.08136366,107.265386,Referral,19,16,127.0140926
97037,151.5108061,172.7166222,Ad,6,15,83.85482221
97038,183.283425,147.9802368,Ad,9,10,1.519298274
97039,113.2487548,218.3881096,Organic,19,11,130.7486494
97040,192.3055286,149.6033846,Organic,20,16,151.2018637
97041,134.1066553,187.0255571,Ad,25,29,93.80827564
97042,260.4580887,444.6262432,Organic,5,4,131.5726022
97043,332.7831076,172.4499358,Organic,33,26,90.25779086
97044,263.726126,90.84985003,Organic,24,11,51.67500385
97045,175.2758709,240.1817446,Referral,14,10,159.4031442
97046,211.8858082,275.457563,Organic,17,14,76.34423339
97047,286.3539527,437.5350605,Organic,8,4,206.1372541
97048,137.7966885,206.6831816,Organic,13,6,22.02806942
97049,120.1442366,225.4819662,Ad,17,11,151.9858579
97050,279.1797372,250.0342889,Organic,15,16,72.57778484
97051,114.9334742,262.5493662,Ad,10,16,77.31902875
97052,209.1792011,216.1199618,Referral,11,6,102.2827534
97053,199.9917702,232.4409463,Organic,20,8,59.93438621
97054,137.7346222,259.93583,Organic,23,17,22.01275368
97055,114.9754652,248.0379644,Ad,17,19,195.5270368
97056,242.5643379,119.0593525,Referral,19,21,95.67305383
97057,280.250183,108.6568171,Ad,27,21,8.158504496
97058,109.6414161,161.3204984,Ad,12,12,99.05559935
97059,194.2112074,244.6693166,Ad,10,7,86.86931049
97060,133.1167231,330.0199112,Ad,19,20,43.81411989
97061,287.3932992,175.7515946,Referral,24,15,26.5688674
97062,89.88351511,186.2738982,Organic,10,18,106.3230444
97063,180.3958707,219.0573176,Organic,17,21,81.69713162
97064,300.4083219,181.5804043,Organic,24,27,88.55051234
97065,164.2525492,259.8871411,Referral,18,15,79.90343357
97066,197.0048464,151.6633805,Organic,14,8,57.70516281
97067,217.0257656,112.5478713,Organic,11,10,55.45638892
97068,319.4243532,272.2339457,Ad,8,4,48.00260039
97069,198.8906446,113.5493799,Ad,23,27,131.2776732
97070,165.8531325,99.96807565,Organic,13,16,28.7443444
97071,207.9034549,342.1286121,Organic,14,7,168.5658634
97072,136.2904246,227.9419931,Organic,15,7,97.30750568
97073,224.509534,137.3324292,Referral,17,16,64.16818951
97074,208.9189769,219.9796637,Ad,13,11,71.80610783
97075,419.5108425,318.5881154,Organic,7,4,110.8227191
97076,209.9633218,171.3129106,Ad,22,12,10.79211036
97077,279.673396,215.8544501,Referral,18,12,116.587919
97078,142.3576486,189.669467,Ad,12,9,112.6466536
97079,216.3528927,294.586621,Organic,12,4,137.0937638
97080,85.34496898,316.7623072,Organic,13,13,96.09608656
97081,96.67978559,240.4447069,Ad,16,12,92.39934839
97082,145.0336685,178.2166178,Referral,12,17,88.66050331
97083,161.350066,203.7066907,Ad,17,10,103.0880773
97084,176.0390708,138.2704156,Organic,15,14,2.311842868
97085,249.2455465,239.3398067,Referral,29,19,115.34536
97086,229.1132262,249.31708,Ad,10,4,87.41658873
97087,279.2770714,240.1694565,Organic,34,20,79.24648077
97088,295.8195589,319.8510956,Referral,12,6,216.8639705
97089,318.6418721,228.0561399,Organic,15,12,121.8622038
97090,342.0493146,400.9295559,Referral,11,6,141.6279787
97091,149.8000552,111.8772932,Organic,17,13,41.57437306
97092,138.403839,218.4448732,Ad,25,26,177.4258621
97093,171.2747185,195.3505679,Ad,12,13,170.0138443
97094,157.8916022,296.1889876,Ad,10,7,103.1868372
97095,265.1488339,215.6662095,Ad,17,21,79.49519042
97096,274.5206196,186.9568744,Organic,15,17,98.28859564
97097,136.9196281,202.3643768,Organic,11,8,62.17481012
97098,231.1073342,257.3609375,Ad,9,10,192.8766236
97099,248.0497992,239.8860885,Organic,23,8,118.8570357
97100,315.0440783,418.6358496,Organic,7,4,150.3450091
97101,225.4498152,226.0128367,Referral,18,8,122.4253897
97102,200.6055998,121.7804382,Organic,20,16,58.15716223
97103,246.254319,174.9814224,Ad,18,13,161.3328719
97104,290.9198119,135.227573,Organic,21,24,80.94584006
97105,290.9533584,333.123558,Referral,10,5,115.3294002
97106,193.2737302,106.4176067,Referral,28,26,45.2703427
