outcome,treat,channel,recency,frequency,monetary
216.0710366,0,Referral,13,7,88.17438165
226.7550974,0,Ad,25,16,69.27795929
50.57333948,0,Organic,9,11,42.93829471
245.099637,0,Organic,13,5,112.7393134
355.9062533,0,Organic,23,12,143.6813116
196.3186811,0,Referral,21,22,89.9294524
321.7023343,0,Ad,10,6,129.7105314
268.2747538,0,Ad,16,25,112.0924956
184.0599149,0,Referral,10,5,84.89836933
202.8358611,0,Organic,21,22,88.35436807
181.8065322,0,Organic,20,16,109.403814
217.366143,0,Organic,29,30,57.09169936
258.7092842,0,Organic,26,9,97.47125416
247.1147527,0,Organic,10,4,188.7812714
251.9321529,0,Organic,29,24,89.56852249
374.7110206,0,Ad,8,3,164.2274714
145.5301677,0,Organic,12,8,154.7808737
91.09144862,0,Ad,10,9,109.9729684
214.9739902,0,Referral,14,15,125.6158725
102.6286399,0,Organic,9,7,64.82029012
332.5030689,0,Organic,15,22,48.05843547
262.1141335,0,Ad,15,16,164.7629581
243.3640707,0,Referral,7,11,72.24259576
198.584441,0,Organic,17,9,61.71513537
270.0056539,0,Organic,19,18,84.78926246
139.2842184,0,Organic,21,16,68.71553662
140.7230006,0,Ad,19,14,100.8341452
300.8465078,0,Referral,8,3,107.1509839
317.857713,0,Ad,9,4,131.814513
219.040958,0,Ad,27,35,24.67045343
175.2427972,0,Organic,11,10,5.548563585
144.1336327,0,Ad,21,13,123.0050946
155.9624597,0,Organic,10,11,52.31036043
155.6348519,0,Ad,22,15,121.5782651
339.3721817,0,Organic,7,5,230.2245982
316.5416991,0,Organic,20,25,118.3697785
253.8784012,0,Ad,22,21,124.718036
352.4602227,0,Organic,27,29,174.7440109
211.6846309,0,Organic,14,8,26.38477135
175.6179002,0,Referral,16,13,112.6587841
180.5805995,0,Organic,17,9,86.03408167
241.634685,0,Organic,15,5,96.31100344
160.8144402,0,Ad,15,9,16.91530722
180.6962849,0,Ad,20,20,141.0021199
261.0609807,0,Organic,20,25,99.75762213
182.5688159,0,Organic,18,10,70.71207412
165.7951749,0,Organic,21,29,66.29389204
127.9066131,0,Referral,8,15,69.13113203
259.068849,0,Referral,18,18,151.5830035
218.7522516,0,Ad,15,10,156.9294319
203.512692,0,Referral,19,20,95.64744891
255.1093984,0,Ad,12,9,169.4412674
194.9432128,0,Ad,8,7,121.6017235
238.1602559,0,Ad,17,10,85.87175146
187.8092465,0,Organic,18,18,126.4694779
254.3521186,0,Ad,22,13,95.29507699
246.7164186,0,Referral,13,15,59.37637189
210.7294916,0,Ad,6,6,107.0161905
179.0010351,0,Ad,8,13,130.2181159
143.9449885,0,Organic,13,14,1.627619568
235.7147426,0,Organic,13,11,151.6028135
353.6217145,0,Ad,7,7,75.21685734
179.6561008,0,Referral,10,3,85.19872644
177.996547,0,Ad,10,9,126.9663017
244.0838488,0,Ad,12,7,93.63242257
92.37816218,0,Organic,17,24,150.2922178
265.1904495,0,Organic,21,24,100.0623509
111.2200398,0,Organic,14,13,121.8856623
132.2354734,0,Referral,6,5,85.05243647
122.5708734,0,Referral,12,13,118.4259739
205.2199499,0,Ad,8,8,85.27629863
128.0691124,0,Referral,17,10,132.492359
171.3988776,0,Ad,15,10,4.601489464
153.2838691,0,Ad,18,16,45.11593919
196.4700617,0,Ad,7,5,110.5620339
119.5233653,0,Ad,20,21,136.6435489
175.1588523,0,Referral,20,21,123.9222399
142.3619114,0,Ad,13,7,55.29481021
194.1720378,0,Referral,16,17,165.3169086
237.6286167,0,Ad,7,3,105.2329926
157.9432619,0,Referral,25,25,149.5524115
307.5997922,0,Ad,5,2,89.85048329
291.8842683,0,Ad,12,16,162.0625309
179.0117389,0,Organic,14,23,81.71585167
356.0914986,0,Organic,7,3,111.7284213
201.8738876,0,Ad,17,9,15.24886039
221.5482645,0,Ad,25,22,114.170753
188.0126051,0,Referral,16,36,34.91192473
249.3536984,0,Referral,20,17,64.10417359
285.203641,0,Organic,11,2,96.78742667
228.9077903,0,Ad,16,4,141.0206021
156.1614795,0,Referral,20,13,120.8017877
357.7690038,0,Referral,7,3,139.185234
234.9749589,0,Referral,8,6,135.5143733
108.4503478,0,Organic,18,21,114.1566164
253.797211,0,Organic,9,6,125.9169192
133.246838,0,Ad,19,10,53.76934347
239.6679215,0,Ad,16,36,80.81243359
180.2108403,0,Ad,16,11,91.03921646
102.3478904,0,Ad,12,25,50.24866873
142.8006818,0,Organic,10,9,115.2711139
274.8320096,0,Organic,12,22,136.1260168
101.4842676,0,Organic,10,9,46.83246831
189.6131322,0,Organic,16,11,143.9433292
205.1153246,0,Organic,26,52,10.44309082
180.5528648,0,Organic,22,12,118.8145209
266.504522,0,Organic,13,6,100.4910576
255.5532377,0,Ad,12,7,51.91239924
162.4932128,0,Organic,19,18,73.70418724
203.8093236,0,Referral,20,8,60.09338109
185.4013372,0,Referral,12,11,78.24522381
144.265844,0,Organic,15,12,184.1822845
297.3674923,0,Ad,13,9,33.01998975
203.2749484,0,Organic,10,7,91.04803915
168.9895912,0,Ad,12,15,172.7054857
267.446449,0,Ad,19,10,130.0358329
109.5245161,0,Organic,8,13,54.41377748
194.2908837,0,Ad,12,10,103.5031921
192.6590702,0,Organic,11,8,88.67197383
252.2001262,0,Ad,11,7,82.78856132
145.0269063,0,Ad,11,8,114.4205318
292.5151911,0,Referral,23,24,128.1221594
209.8833875,0,Referral,11,5,118.9063011
188.5591012,0,Ad,13,11,142.4592592
303.8161663,0,Organic,19,18,23.17246197
249.4107147,0,Organic,18,13,95.4056081
121.5953759,0,Referral,20,15,77.50192884
144.6963763,0,Ad,13,20,87.13634348
255.8058999,0,Referral,21,23,53.03692724
123.5685228,0,Organic,15,7,82.76121099
109.3164595,0,Ad,16,23,22.59173825
205.5993305,0,Ad,25,25,32.01737432
119.6354744,0,Referral,18,26,112.6207602
242.7106247,0,Organic,18,22,87.67154704
136.9787351,0,Ad,27,25,16.18806545
139.2714967,0,Organic,16,13,155.4613449
167.5857811,0,Ad,12,9,21.12305673
170.2180963,0,Ad,13,11,71.18198981
238.9975131,0,Organic,20,15,26.43317203
201.4713401,0,Organic,16,36,160.4885934
264.0084569,0,Organic,19,21,72.51745302
164.358644,0,Ad,13,22,48.14248331
124.0240627,0,Organic,8,15,49.00896244
157.264351,0,Ad,19,19,191.6246915
166.8799004,0,Organic,24,16,49.33899185
334.6785311,0,Ad,13,10,179.9968824
233.3607816,0,Ad,13,10,166.5775746
178.5747459,0,Ad,20,13,130.7334463
200.9127206,0,Referral,16,23,107.0687547
147.8195425,0,Ad,11,12,67.36501203
104.8779652,0,Organic,20,18,117.4156736
173.0080345,0,Referral,10,6,110.0404644
404.6118709,0,Referral,7,4,106.375078
268.4937349,0,Organic,15,10,168.6067055
248.9264434,0,Organic,18,18,122.8129203
170.8149632,0,Organic,13,3,62.44899921
195.075083,0,Referral,16,12,211.728686
192.6420004,0,Organic,22,13,78.36464191
121.2528499,0,Referral,19,11,173.0668327
191.6487618,0,Ad,12,7,45.92780457
129.3418739,0,Ad,12,10,203.7717378
179.894725,0,Organic,13,19,58.97366415
101.0643753,0,Ad,17,15,131.7661956
177.4856802,0,Ad,29,29,29.24234748
125.7520307,0,Ad,13,10,106.3927399
218.1266466,0,Ad,21,15,101.7676438
189.4252269,0,Ad,11,13,69.67702752
191.3441845,0,Referral,14,12,55.9148568
175.1040505,0,Referral,13,10,126.0082787
126.6799705,0,Organic,14,16,178.9550823
256.5727138,0,Ad,26,37,60.68931406
155.8831686,0,Referral,23,17,25.8228774
150.656972,0,Organic,25,21,59.54852364
107.9844171,0,Ad,9,14,34.17359323
180.7653827,0,Ad,17,18,128.9356074
98.02929763,0,Ad,17,16,131.2643547
255.5584561,0,Ad,26,14,53.45678892
159.1646167,0,Ad,11,14,145.0211045
170.7509085,0,Ad,17,8,175.6517351
177.5107118,0,Referral,17,16,164.6242627
281.1847813,0,Referral,12,5,155.6367176
194.4042911,0,Ad,6,7,165.5908086
182.8603712,0,Ad,14,9,80.20327266
150.888998,0,Ad,15,12,87.59932814
167.9155107,0,Ad,14,11,168.9835444
174.5215326,0,Referral,17,5,147.5257663
336.1243476,0,Referral,14,8,129.3889619
240.8987643,0,Ad,10,17,155.3479067
202.0916993,0,Organic,11,8,173.9166952
71.97838698,0,Ad,15,12,68.33254917
272.3026713,0,Referral,9,4,127.113626
329.3386767,0,Ad,9,5,181.5414632
306.8294466,0,Organic,9,6,195.5534702
205.547382,0,Organic,10,8,126.8756655
161.924706,0,Organic,21,10,212.3828177
209.2669744,0,Referral,13,11,120.910353
324.2719065,0,Organic,25,21,130.8230089
189.3965398,0,Ad,16,20,99.62046842
295.0280519,0,Organic,10,6,46.27653075
146.8167254,0,Referral,22,11,126.4409192
204.4860165,0,Organic,25,27,14.60752848
247.3976657,0,Organic,17,10,152.2912017
134.6581546,0,Ad,25,6,160.8305961
154.4476769,0,Organic,8,6,175.3026865
136.4808976,0,Referral,13,15,92.38752313
106.5007713,0,Ad,17,16,162.7491853
196.5156106,0,Organic,21,21,129.5312372
113.2797236,0,Referral,12,22,122.1579436
382.9816491,0,Organic,34,19,69.76651063
115.9513262,0,Referral,8,5,20.27567666
112.7699457,0,Ad,16,10,128.2187188
153.9584147,0,Ad,6,7,119.4628744
115.384009,0,Referral,22,12,98.40983478
130.2158147,0,Ad,16,14,181.5316997
132.1098683,0,Referral,15,11,64.34296948
310.6467357,0,Ad,10,6,117.5718281
100.4348118,0,Referral,16,21,106.0202356
161.1423752,0,Referral,21,36,120.5293231
119.9184132,0,Ad,15,8,56.94113028
170.7265824,0,Organic,11,8,78.2990066
129.4303719,0,Organic,17,17,136.5548152
187.9510626,0,Organic,14,12,152.4850325
219.1299999,0,Ad,17,18,104.2579606
248.2860321,0,Referral,8,5,43.51877181
244.677778,0,Organic,19,13,18.71512152
105.8825134,0,Ad,13,4,43.77235345
156.6582954,0,Ad,14,13,125.8158012
388.2770529,0,Ad,18,13,27.56220755
223.7268819,0,Ad,24,16,98.7062085
155.8184976,0,Referral,9,5,20.51341042
146.2778331,0,Ad,22,22,122.923607
369.6879466,0,Ad,11,2,108.0714796
141.3047383,0,Organic,19,16,146.4055476
214.4286464,0,Organic,12,9,149.5655822
176.8732139,0,Organic,13,9,50.94387343
199.1570829,0,Ad,29,37,74.93024357
192.2105549,0,Referral,17,15,105.4869157
278.7414613,0,Ad,12,6,150.4126432
155.4393279,0,Ad,12,10,158.4008536
169.7196854,0,Organic,20,14,72.84449608
163.6059371,0,Ad,9,9,112.5594375
191.8353591,0,Ad,13,13,165.2779452
847.6767402,0,Ad,8,1,168.6192869
247.5393344,0,Organic,17,9,107.9980756
279.4196182,0,Ad,10,3,76.61920139
324.0987057,0,Ad,13,9,105.4421234
143.8515646,0,Organic,15,13,215.489778
214.4194387,0,Ad,15,12,26.44906931
320.6603692,0,Ad,15,10,144.5831958
224.5334505,0,Organic,12,11,54.90128713
95.49567358,0,Ad,16,7,106.8135859
177.8667145,0,Organic,9,8,117.4155135
167.8382069,0,Organic,24,20,76.63024098
164.4628607,0,Ad,12,12,124.8827356
257.4699625,0,Organic,21,20,118.2783972
157.358957,0,Referral,18,13,96.5342551
103.8501651,0,Ad,19,22,130.2793082
217.3975529,0,Ad,28,29,117.74735
129.9589559,0,Referral,13,9,13.24607383
165.7654698,0,Ad,21,15,127.6028284
206.7297591,0,Organic,11,19,57.58152792
171.6769525,0,Organic,13,9,2.939277998
162.2338545,0,Organic,24,21,132.6092176
206.0489022,0,Ad,24,22,108.7145355
172.2578467,0,Ad,13,13,108.9496215
183.3092745,0,Ad,10,20,141.250114
274.073034,0,Referral,11,5,142.2852865
205.8493998,0,Organic,14,14,152.2071856
185.0501294,0,Referral,12,9,63.63159972
140.4814587,0,Organic,19,20,91.0382828
411.5682854,0,Organic,12,2,151.8610864
241.3002518,0,Organic,15,7,151.1773421
215.0001715,0,Ad,18,14,23.87035103
255.952679,0,Ad,21,7,24.83035867
144.6063443,0,Ad,16,24,141.5609397
79.41698338,0,Organic,17,12,186.2847526
171.7035832,0,Ad,14,10,113.7136413
192.8912234,0,Ad,27,23,89.26695061
113.3472588,0,Ad,13,10,95.3225919
246.3809741,0,Ad,26,30,79.19950917
155.7850338,0,Organic,17,10,76.81784135
151.4522312,0,Ad,20,32,74.24283965
134.7648326,0,Referral,15,21,161.0605523
218.2225497,0,Organic,16,20,87.09095072
216.9199331,0,Organic,21,17,39.72056179
154.1155548,0,Ad,19,16,55.46477134
139.5014094,0,Ad,19,20,155.9100736
231.1994368,0,Referral,20,11,86.16384713
187.2310213,0,Referral,16,14,111.4475297
155.6029559,0,Ad,13,14,33.19021349
261.0906057,0,Ad,12,9,99.86438664
228.5067591,0,Referral,15,8,185.6098223
116.4496481,0,Organic,12,15,135.9776351
255.8433323,0,Referral,11,3,118.6221582
211.6199053,0,Ad,22,19,88.36813659
185.4829406,0,Referral,12,9,135.429684
135.3618292,0,Referral,16,17,99.47943561
119.0432706,0,Referral,21,16,78.18252542
124.2889565,0,Ad,11,12,68.81373767
106.3022429,0,Referral,10,7,61.81812594
160.3082165,0,Ad,15,6,152.7784644
131.5104252,0,Referral,14,10,73.25593635
109.6225473,0,Organic,12,16,148.3747173
172.72907,0,Organic,15,11,60.12815119
181.6630638,0,Organic,12,6,81.69889322
246.9415268,0,Organic,9,9,176.2542589
209.7639448,0,Referral,20,24,82.67873816
365.8116543,0,Organic,20,15,96.66216294
173.2959921,0,Organic,8,16,67.76895468
164.4811596,0,Ad,11,8,126.7240401
162.263087,0,Ad,17,32,166.2022309
170.2866729,0,Organic,20,13,128.5327659
150.9753323,0,Organic,16,14,32.94875945
153.6338684,0,Ad,19,18,183.8921818
142.1807332,0,Organic,20,21,98.77487152
172.5833006,0,Ad,9,11,12.56257107
295.8671562,0,Referral,21,15,147.6653384
281.7137388,0,Ad,28,35,106.169296
254.0591634,0,Organic,16,9,190.5196863
182.1229728,0,Ad,15,12,9.437572545
274.1756137,0,Organic,14,17,48.23624459
205.7738911,0,Ad,17,5,63.17591863
247.129718,0,Organic,23,24,124.9211378
196.2827785,0,Referral,20,10,60.81342993
187.6805016,0,Ad,17,14,90.87134586
91.52309598,0,Ad,11,14,112.9952085
202.7072511,0,Referral,22,21,125.0854267
295.634233,0,Ad,25,24,70.77822876
303.7763945,0,Ad,21,30,108.5035182
284.709671,0,Ad,22,12,56.82179205
197.0536376,0,Organic,33,34,116.6995913
176.6356699,0,Organic,15,9,163.2010019
216.1748002,0,Ad,17,16,11.73857036
208.5321213,0,Ad,8,11,30.62268908
150.9110634,0,Ad,21,13,101.5503516
222.9166257,0,Ad,7,2,83.02567788
172.2170798,0,Organic,17,9,116.7408298
199.5574346,0,Ad,10,3,65.79610861
137.5160071,0,Organic,11,13,160.0511353
181.166457,0,Referral,15,13,63.54084718
160.223022,0,Ad,23,30,45.62415065
173.0140641,0,Organic,26,29,97.44095641
237.9563714,0,Referral,32,26,80.58230312
281.5403175,0,Referral,12,17,72.13287833
286.9259702,0,Ad,18,27,143.0052167
184.9408858,0,Organic,17,17,31.01720338
377.6120811,0,Organic,11,6,142.3483028
148.5461831,0,Referral,23,29,45.63310521
227.8272019,0,Ad,25,42,84.27046674
323.4346751,0,Ad,21,19,46.9748328
118.8425249,0,Organic,19,19,53.63926885
227.0274959,0,Ad,14,7,117.8255171
299.0109332,0,Ad,16,26,113.2414336
105.0241534,0,Ad,13,10,71.85580956
212.3268201,0,Ad,22,15,54.25168465
169.0612376,0,Organic,11,13,54.9094292
116.8889821,0,Organic,7,6,101.1145726
213.5919443,0,Ad,14,9,69.91455826
257.0265336,0,Referral,10,8,161.0145895
256.1212208,0,Organic,19,30,71.49019503
239.2110314,0,Ad,15,15,38.56369806
218.994753,0,Ad,14,6,64.70369755
104.805498,0,Ad,15,17,187.9451123
194.5027789,0,Organic,17,17,101.0053701
99.76772946,0,Organic,12,9,139.0666505
128.998243,0,Ad,9,6,23.1834074
209.2518072,0,Ad,24,14,90.81659491
239.2064215,0,Referral,26,17,163.1442201
264.7489834,0,Organic,17,12,109.5734524
175.6044353,0,Ad,10,4,27.67142338
141.9690636,0,Referral,16,6,132.9546819
236.8431784,0,Organic,22,30,144.0939733
204.3396276,0,Ad,30,12,90.40515917
217.9999784,0,Ad,9,16,85.97632361
214.7009177,0,Referral,11,16,155.9802521
197.7336268,0,Organic,15,5,53.33999612
121.1821151,0,Referral,16,14,94.29543671
147.5434725,0,Referral,11,8,78.99519824
189.7521587,0,Ad,16,11,124.6966124
103.1363758,0,Organic,16,7,65.44991374
186.2873617,0,Referral,13,9,79.26132693
163.3713597,0,Ad,19,12,122.9329554
321.1889625,0,Organic,19,9,43.43374718
97.08819932,0,Referral,24,19,119.1374959
273.5652961,0,Referral,28,23,95.08197889
230.9048241,0,Organic,8,6,86.69558819
150.9293253,0,Ad,8,5,44.49344578
376.769115,0,Organic,20,18,163.15432
139.2369541,0,Organic,23,14,129.3810948
236.6566763,0,Ad,15,18,43.60730495
123.9821638,0,Referral,14,6,69.40215493
154.6042928,0,Organic,12,12,68.2279482
143.2333025,0,Ad,16,17,72.73281538
144.9065461,0,Ad,18,8,143.0634511
161.4007807,0,Ad,16,13,51.00011124
161.0900783,0,Ad,14,7,90.34100645
152.0215197,0,Referral,15,15,161.5686156
275.204788,0,Ad,8,6,181.4911171
171.9180426,0,Organic,14,12,24.7606614
180.8660162,0,Ad,20,21,114.4041978
99.98438421,0,Referral,13,11,159.0689187
114.371068,0,Organic,12,13,64.86251616
198.3359355,0,Ad,10,6,52.08183201
190.6790318,0,Referral,13,15,37.48585997
243.4422332,0,Organic,22,18,144.9427881
0,0,Ad,35,27,83.94102967
224.3627064,0,Ad,32,25,138.1604784
194.9732122,0,Ad,18,17,107.49799
187.704566,0,Ad,23,13,4.402123103
152.6467748,0,Organic,17,8,156.6122017
76.14684172,0,Ad,13,16,139.9126337
187.5963486,0,Ad,13,5,74.69567692
217.7785124,0,Referral,18,5,61.56670307
129.8130396,0,Ad,23,27,84.24474501
241.5691838,0,Ad,17,10,93.20694373
188.8618142,0,Referral,28,26,160.3278791
197.0503333,0,Organic,19,25,104.6934245
260.6701896,0,Ad,30,19,53.10503148
333.1698973,0,Organic,16,9,35.65238277
497.0387023,0,Ad,5,1,75.22808613
144.401983,0,Ad,11,27,47.22239481
283.4393028,0,Referral,30,29,29.53093262
200.5182077,0,Organic,11,15,57.28776464
158.5500122,0,Referral,12,13,167.6874796
274.4491593,0,Referral,15,5,148.9350759
158.8327654,0,Ad,16,12,100.258446
203.3215284,0,Referral,13,5,117.3072674
126.2989548,0,Referral,14,13,14.93731782
233.9059122,0,Ad,20,20,55.75016214
173.8672391,0,Ad,9,10,128.0388113
156.5351138,0,Referral,25,14,126.6552375
238.5525034,0,Ad,10,13,60.77586348
230.822116,0,Ad,22,21,125.5115648
133.2477008,0,Ad,10,18,236.3338483
125.7267542,0,Ad,9,8,130.4120561
198.9295131,0,Ad,13,16,139.927056
107.1298331,0,Ad,15,13,124.1172371
145.6410262,0,Organic,18,10,64.75360965
225.8191211,0,Ad,24,16,115.0639707
191.21676,0,Referral,26,28,109.6715899
162.9709888,0,Referral,18,16,67.30898268
209.2074035,0,Ad,18,8,79.33815079
210.9874541,0,Referral,19,20,185.9485009
212.7783125,0,Ad,23,19,82.35402671
170.2030167,0,Organic,10,13,97.14720835
191.8708254,0,Referral,15,6,99.98941676
234.7208019,0,Referral,10,11,84.58982253
270.1291922,0,Organic,15,14,55.29991348
209.7264292,0,Organic,21,13,86.73013644
201.8578878,0,Organic,17,27,17.94780179
280.4008037,0,Organic,19,22,114.8662483
208.8705354,0,Ad,20,19,101.2455391
237.4406638,0,Ad,13,12,212.6383446
187.28025,0,Ad,21,12,111.6980986
267.0799868,0,Ad,6,1,24.17439606
191.6301478,0,Ad,10,7,191.5102821
128.9980118,0,Organic,11,17,75.21891065
344.9956512,0,Organic,4,2,113.0996902
115.6918273,0,Ad,17,7,95.16153995
95.17891744,0,Ad,18,9,41.41424232
101.8830151,0,Organic,16,16,137.487195
191.039713,0,Ad,9,8,118.2541112
117.7727555,0,Ad,21,19,60.46624155
172.0538801,0,Organic,11,15,24.74626298
206.3173504,0,Ad,18,15,78.25867498
192.5498062,0,Ad,17,7,117.436113
152.9272387,0,Referral,15,4,37.98797017
181.4401881,0,Referral,9,13,62.50139816
249.5535758,0,Ad,26,26,129.2705559
134.273758,0,Ad,9,10,116.0369278
211.2110663,0,Referral,13,27,37.46570582
223.0036884,0,Organic,8,9,58.92239844
139.4336382,0,Organic,20,22,84.59008532
188.0055177,0,Organic,14,23,118.4534302
254.1075704,0,Organic,19,14,4.551605027
181.541191,0,Organic,26,30,97.59530123
188.3162685,0,Ad,20,27,57.70194252
153.1488997,0,Ad,9,15,74.25140569
102.4762454,0,Ad,19,23,207.5355562
124.2555445,0,Referral,16,16,224.3239711
234.655315,0,Organic,28,10,131.9579317
228.039184,0,Organic,21,20,83.36870827
212.6500049,0,Ad,15,19,144.9528558
191.8501359,0,Referral,10,4,47.32918377
129.7215975,0,Ad,10,8,98.2359863
257.3138318,0,Ad,27,22,101.1281137
404.473954,0,Ad,10,4,126.5385371
151.5555536,0,Ad,18,7,30.62266306
183.6081615,0,Ad,22,10,106.9976983
198.0803592,0,Organic,20,14,216.9622157
231.70431,0,Organic,8,6,173.8717118
189.8826609,0,Ad,17,28,89.28816461
97.56972361,0,Referral,19,20,127.2348481
126.4004919,0,Referral,17,19,117.7371228
239.6868507,0,Referral,13,10,31.94099158
227.5986738,0,Ad,24,23,80.60145562
183.525029,0,Referral,11,9,117.3540787
105.4607809,0,Ad,17,8,37.02921414
212.4184728,0,Organic,22,30,122.0108737
184.1176927,0,Ad,13,17,112.0363013
209.3609278,0,Ad,17,9,218.1828315
186.2346106,0,Organic,14,7,166.545578
135.7412287,0,Ad,18,8,59.20113706
152.7071217,0,Organic,7,10,115.4364495
182.4146905,0,Referral,13,12,68.61085416
228.6462477,0,Ad,16,9,205.8869861
252.9364219,0,Ad,13,4,114.8540468
176.2238701,0,Ad,23,25,192.3347045
190.7093239,0,Referral,25,9,59.60406172
208.1775111,0,Referral,9,10,63.94073035
233.4874573,0,Ad,7,4,95.73882805
163.5282654,0,Referral,14,20,93.38041014
118.2127564,0,Ad,15,14,82.73090475
199.0991256,0,Organic,15,9,173.5045739
165.7294351,0,Ad,17,10,42.62880387
243.361289,0,Ad,12,12,196.8913817
254.2455195,0,Ad,21,17,116.3701935
294.7222783,0,Referral,14,13,129.274105
176.9538302,0,Ad,14,18,101.9189007
159.4632413,0,Referral,15,14,9.441121599
170.7103914,0,Organic,18,22,5.215180929
142.9160622,0,Organic,16,6,55.58199779
179.1803951,0,Ad,10,7,139.5083679
269.9284901,0,Organic,21,18,98.86379553
214.7818894,0,Ad,20,19,64.16997162
226.8588556,0,Referral,17,42,80.0456491
325.692919,0,Organic,14,11,121.9295619
248.9011985,0,Referral,26,32,89.67122192
187.8059783,0,Organic,20,14,129.4667624
201.1536439,0,Referral,8,4,100.9594948
125.1270856,0,Organic,12,18,58.70991953
0,0,Ad,39,38,89.33413779
97.68125695,0,Referral,17,10,90.68883295
245.439331,0,Ad,23,27,81.10643838
303.7888761,0,Ad,22,16,193.068901
223.86546,0,Ad,27,31,61.26826279
207.3543225,0,Ad,19,18,158.3395666
136.3580185,0,Ad,16,11,187.9973574
156.6047737,0,Organic,13,8,101.6480159
145.0913592,0,Referral,9,8,124.5230413
178.5295898,0,Ad,17,8,1.965230661
174.4645154,0,Organic,12,9,88.0328095
209.2796217,0,Organic,14,8,126.5237378
223.6426122,0,Organic,10,19,78.866278
176.2545657,0,Ad,16,11,123.2752454
140.5248095,0,Ad,19,17,89.98577524
152.8213694,0,Ad,24,23,112.030027
94.16017901,0,Ad,14,13,63.26906333
172.5988154,0,Organic,18,19,50.90861602
199.1966124,0,Ad,13,9,175.4669635
139.8883183,0,Organic,13,9,55.90750603
116.5460706,0,Ad,11,6,62.38284429
178.1925598,0,Ad,20,19,134.4479084
162.2943701,0,Ad,14,10,90.90628581
214.1467665,0,Organic,10,4,113.22013
254.8274386,0,Ad,18,7,17.19505974
110.6198572,0,Ad,17,17,125.2236072
191.2232799,0,Organic,12,22,138.9568812
179.8973952,0,Referral,10,5,87.89314306
213.0294222,0,Organic,12,18,46.48399006
352.6776949,0,Ad,18,20,76.08362279
153.2485322,0,Referral,12,11,19.45660781
122.0663752,0,Ad,10,15,54.56125032
161.4857666,0,Organic,9,8,161.4661437
363.6660829,0,Organic,19,19,120.4864556
235.0470302,0,Ad,25,22,16.07537961
215.1616951,0,Organic,29,30,99.41075867
136.7835029,0,Ad,22,9,59.6203791
265.5665122,0,Organic,18,24,97.81872158
257.9364608,0,Referral,13,19,155.1240761
236.9385695,0,Ad,11,10,161.1139866
244.6096864,0,Ad,26,19,89.55872218
199.9756669,0,Organic,20,25,73.16269587
162.3942999,0,Ad,15,25,64.30751316
301.9800146,0,Ad,13,11,148.6115266
235.0701418,0,Referral,20,15,23.024066
214.1785594,0,Ad,8,7,88.16749434
212.7156309,0,Organic,16,16,115.0709894
207.0359002,0,Referral,9,12,120.3446176
167.7675704,0,Referral,21,21,132.6938613
255.9339811,0,Referral,10,3,113.1863382
183.1709775,0,Ad,29,17,90.42294819
212.645239,0,Ad,14,9,145.8809582
268.2488942,0,Organic,23,27,80.28072822
162.3707256,0,Organic,13,9,136.9183674
195.2997498,0,Ad,13,8,87.84508492
193.6209176,0,Organic,14,4,68.12987636
265.374873,0,Organic,9,7,126.8896646
133.1211237,0,Ad,24,16,82.5667871
240.1747562,0,Organic,13,13,65.5015739
215.2939909,0,Organic,22,23,82.24181964
179.7254587,0,Organic,29,27,60.52659919
135.5831228,0,Ad,17,12,80.19524169
239.7097103,0,Referral,19,30,31.46145439
244.4048894,0,Ad,18,6,227.808589
170.0951928,0,Organic,14,13,108.8116169
202.884252,0,Ad,12,16,59.6103442
236.724895,0,Organic,19,29,18.66372683
173.396194,0,Referral,10,3,14.02069887
264.8893827,0,Referral,10,4,168.4625034
144.0173808,0,Referral,19,14,77.75911917
269.1895452,0,Organic,26,18,121.3966484
214.0713006,0,Referral,24,38,151.1598914
147.1158603,0,Ad,7,9,198.0730005
258.1621613,0,Ad,30,23,87.13442451
280.0576186,0,Ad,12,12,77.41727358
201.4374079,0,Ad,12,13,163.502517
248.2497472,0,Referral,14,6,175.6696629
158.2346462,0,Referral,14,13,177.1840731
214.9022577,0,Ad,16,6,73.95441053
252.9024105,0,Organic,17,15,111.9466566
195.0542742,0,Organic,14,20,181.6241616
97.66638197,0,Ad,7,3,3.707021697
247.7543007,0,Ad,18,23,102.9334518
112.0348003,0,Organic,17,11,132.7139159
202.7615711,0,Organic,17,6,84.29216553
159.9814229,0,Organic,12,13,29.72016682
257.6025046,0,Organic,9,10,225.8619819
192.7473248,0,Referral,19,17,102.4208677
227.2146879,0,Ad,18,15,48.20203044
176.8732544,0,Organic,18,15,99.74283565
151.7296281,0,Ad,10,8,138.1500199
219.0850046,0,Ad,29,42,139.3538336
118.7982703,0,Ad,16,14,206.888642
206.9122579,0,Organic,11,18,67.2125057
119.0736198,0,Ad,13,9,53.67323157
177.6794061,0,Referral,12,11,167.5736661
122.2796887,0,Ad,8,14,56.95980573
213.4930836,0,Ad,21,17,90.51978396
186.5830298,0,Ad,27,39,114.8006705
279.1327823,0,Referral,23,22,69.70980455
215.006964,0,Organic,19,13,80.75876044
200.3672917,0,Referral,23,36,15.18275944
142.4425099,0,Ad,12,7,38.27439694
154.5365515,0,Ad,11,12,57.34898548
194.7175211,0,Ad,12,5,80.65889917
286.9280448,0,Ad,5,5,181.4073828
279.4287096,0,Organic,27,15,43.9393107
225.7993739,0,Ad,16,19,55.11979719
239.9498516,0,Ad,18,17,106.4203994
