id,y,region,usuario,antiguedad,genero
3884,1,RegionB,Ligero,43.64501291,Mujer
3885,0,RegionA,Ligero,49.3971438,Mujer
3886,1,RegionB,Ligero,64.81601518,Mujer
3887,1,RegionA,Pesado,60.61683705,Mujer
3888,0,RegionC,Ligero,59.09985901,Hombre
3889,0,RegionB,Ligero,16.92067621,Mujer
3890,0,RegionA,Ligero,46.97030514,Hombre
3891,1,RegionB,Ligero,48.1606171,Mujer
3892,0,RegionB,Ligero,47.59692246,Hombre
3893,1,RegionB,Pesado,55.84757992,Hombre
3894,1,RegionC,Ligero,25.62839495,Mujer
3895,1,RegionC,Ligero,18.65989088,Mujer
3896,0,RegionC,Ligero,49.06539355,Mujer
3897,1,RegionC,Pesado,40.41369074,Mujer
3898,1,RegionA,Ligero,28.61885249,Mujer
3899,0,RegionC,Ligero,53.80471529,Mujer
3900,0,RegionB,Pesado,23.78951833,Hombre
3901,1,RegionA,Ligero,59.3727164,Hombre
3902,1,RegionA,Ligero,52.76381616,Hombre
3903,1,RegionC,Ligero,60.72870765,Hombre
3904,0,RegionB,Pesado,32.98592868,Hombre
3905,0,RegionB,Ligero,29.31036179,Mujer
3906,1,RegionB,Ligero,40.92250453,Mujer
3907,1,RegionB,Ligero,48.77467276,Mujer
3908,0,RegionB,Ligero,17.91302152,Hombre
3909,0,RegionC,Ligero,50.4636875,Mujer
3910,0,RegionB,Pesado,58.49273659,Mujer
3911,1,RegionB,Pesado,27.63923786,Hombre
3912,1,RegionB,Ligero,38.15274159,Mujer
3913,0,RegionC,Ligero,20.40537815,Hombre
3914,0,RegionA,Ligero,29.57585033,Hombre
3915,0,RegionA,Ligero,31.76338163,Hombre
3916,1,RegionA,Ligero,39.22924488,Hombre
3917,0,RegionA,Ligero,37.67959055,Hombre
3918,0,RegionC,Pesado,51.88338354,Mujer
3919,1,RegionB,Ligero,54.6777491,Hombre
3920,1,RegionA,Ligero,37.06783288,Hombre
3921,0,RegionA,Ligero,34.12430485,Hombre
3922,0,RegionA,Ligero,46.45788008,Hombre
3923,1,RegionA,Pesado,54.54747171,Hombre
3924,1,RegionC,Ligero,25.97874378,Hombre
3925,0,RegionC,Ligero,27.43912314,Mujer
3926,0,RegionC,Ligero,28.7624474,Mujer
3927,1,RegionA,Ligero,55.62832344,Hombre
3928,0,RegionC,Pesado,38.01704036,Mujer
3929,0,RegionA,Pesado,58.29705435,Hombre
3930,1,RegionB,Pesado,33.14837833,Mujer
3931,0,RegionB,Ligero,56.90055164,Hombre
3932,0,RegionB,Ligero,33.65521782,Mujer
3933,1,RegionC,Ligero,11.68574246,Mujer
3934,0,RegionA,Pesado,61.42522509,Mujer
3935,0,RegionB,Ligero,57.63987889,Mujer
3936,1,RegionC,Ligero,53.34416633,Mujer
3937,0,RegionA,Ligero,45.14024523,Mujer
3938,1,RegionA,Pesado,56.6450694,Mujer
3939,0,RegionC,Ligero,17.75727734,Hombre
3940,0,RegionC,Ligero,33.26109125,Hombre
3941,1,RegionB,Pesado,55.77180694,Hombre
3942,0,RegionB,Ligero,39.46561636,Mujer
3943,0,RegionB,Ligero,54.1012959,Mujer
3944,1,RegionA,Pesado,44.31864718,Mujer
3945,1,RegionB,Pesado,58.8419375,Mujer
3946,1,RegionA,Ligero,36.36744375,Mujer
3947,0,RegionB,Ligero,49.24919815,Hombre
3948,0,RegionA,Ligero,33.30217687,Hombre
3949,0,RegionB,Ligero,51.60519742,Mujer
3950,0,RegionC,Ligero,29.44677883,Mujer
3951,0,RegionC,Ligero,40.3095289,Mujer
3952,0,RegionB,Ligero,47.29062887,Mujer
3953,0,RegionA,Ligero,28.33881278,Hombre
3954,1,RegionB,Pesado,53.56967154,Mujer
3955,1,RegionB,Ligero,56.37427275,Mujer
3956,0,RegionC,Ligero,30.5434145,Hombre
3957,0,RegionA,Pesado,33.30440832,Hombre
3958,1,RegionB,Ligero,50.63267625,Hombre
3959,0,RegionC,Ligero,34.47476136,Hombre
3960,0,RegionC,Ligero,33.46568782,Mujer
3961,0,RegionC,Ligero,13.83636694,Hombre
3962,1,RegionA,Ligero,30.18701951,Hombre
3963,1,RegionC,Ligero,58.54734412,Mujer
3964,0,RegionA,Pesado,32.79736662,Hombre
3965,0,RegionB,Pesado,36.39843108,Mujer
3966,0,RegionB,Ligero,31.73765532,Hombre
3967,1,RegionB,Ligero,19.5364126,Hombre
3968,0,RegionB,Ligero,24.4711945,Hombre
3969,0,RegionC,Pesado,28.68638496,Hombre
3970,0,RegionA,Ligero,53.17394219,Hombre
3971,0,RegionC,Ligero,28.0532017,Mujer
3972,1,RegionA,Ligero,50.18326106,Hombre
3973,1,RegionB,Pesado,37.79137454,Mujer
3974,0,RegionC,Ligero,34.19786112,Hombre
3975,1,RegionA,Ligero,55.99102328,Hombre
3976,0,RegionB,Ligero,33.57346569,Mujer
3977,0,RegionA,Ligero,57.04582961,Mujer
3978,0,RegionB,Ligero,50.95183338,Mujer
3979,1,RegionB,Ligero,43.587893,Hombre
3980,0,RegionA,Pesado,34.52789603,Mujer
3981,0,RegionC,Ligero,54.77929327,Hombre
3982,0,RegionC,Pesado,45.35161194,Mujer
3983,1,RegionA,Ligero,32.09111451,Hombre
3984,0,RegionB,Pesado,23.06930247,Mujer
3985,0,RegionC,Ligero,19.11887194,Mujer
3986,0,RegionB,Ligero,63.10185522,Hombre
3987,0,RegionA,Ligero,62.92652937,Mujer
3988,0,RegionA,Pesado,24.51195013,Hombre
3989,0,RegionA,Ligero,33.29364059,Hombre
3990,0,RegionB,Ligero,39.20526879,Hombre
3991,0,RegionA,Pesado,28.40326006,Hombre
3992,0,RegionB,Ligero,56.94809532,Mujer
3993,0,RegionB,Pesado,51.89462984,Hombre
3994,0,RegionB,Ligero,39.09027303,Mujer
3995,0,RegionB,Ligero,53.4690153,Mujer
3996,1,RegionB,Ligero,25.12360668,Mujer
3997,0,RegionC,Pesado,41.15755895,Hombre
3998,0,RegionB,Ligero,30.94688528,Hombre
3999,1,RegionB,Ligero,45.74692394,Mujer
4000,0,RegionA,Ligero,12.63854314,Mujer
4001,0,RegionB,Ligero,38.4827897,Hombre
4002,1,RegionC,Pesado,44.06587297,Hombre
4003,0,RegionA,Ligero,31.16234637,Hombre
4004,0,RegionC,Ligero,35.25760114,Mujer
4005,0,RegionB,Pesado,44.48222194,Hombre
4006,0,RegionA,Ligero,23.64308153,Mujer
4007,0,RegionA,Ligero,46.2008762,Mujer
4008,0,RegionC,Pesado,42.54194874,Mujer
4009,0,RegionA,Pesado,48.39572786,Mujer
4010,0,RegionA,Ligero,39.36452332,Mujer
4011,0,RegionC,Pesado,22.81473661,Hombre
4012,0,RegionA,Ligero,48.33158006,Hombre
4013,0,RegionA,Ligero,42.98641339,Hombre
4014,0,RegionB,Pesado,51.64220916,Hombre
4015,1,RegionB,Pesado,56.68880657,Hombre
4016,0,RegionA,Pesado,21.93962449,Hombre
4017,1,RegionB,Ligero,46.7878225,Mujer
4018,1,RegionC,Pesado,24.98995359,Mujer
4019,1,RegionB,Ligero,25.10810488,Mujer
4020,0,RegionC,Ligero,22.41153397,Hombre
4021,0,RegionA,Ligero,33.91930114,Mujer
4022,1,RegionB,Pesado,50.90008652,Hombre
4023,0,RegionB,Ligero,34.43557574,Hombre
4024,0,RegionB,Ligero,31.76249271,Hombre
4025,0,RegionC,Pesado,45.97091704,Hombre
4026,0,RegionC,Ligero,38.4837161,Mujer
4027,1,RegionB,Pesado,19.38183867,Mujer
4028,0,RegionC,Pesado,20.15669394,Mujer
4029,1,RegionB,Pesado,26.3898001,Mujer
4030,0,RegionB,Ligero,28.91220468,Mujer
4031,0,RegionA,Ligero,20.64992361,Mujer
4032,1,RegionB,Ligero,18.97605671,Hombre
4033,0,RegionC,Ligero,52.71358666,Mujer
4034,1,RegionA,Ligero,32.60878161,Mujer
4035,0,RegionB,Pesado,14.84442971,Hombre
4036,1,RegionA,Pesado,44.39580021,Mujer
4037,1,RegionA,Pesado,25.88713144,Hombre
4038,0,RegionB,Ligero,41.97023518,Hombre
4039,0,RegionA,Ligero,33.80600664,Hombre
4040,0,RegionB,Ligero,32.99749218,Mujer
4041,0,RegionC,Ligero,45.94244721,Mujer
4042,1,RegionB,Pesado,18.54134689,Mujer
4043,1,RegionA,Ligero,57.10640653,Mujer
4044,0,RegionB,Pesado,53.01070092,Mujer
4045,0,RegionC,Ligero,36.93769011,Hombre
4046,0,RegionB,Ligero,60.76830596,Mujer
4047,0,RegionA,Ligero,22.85403975,Mujer
4048,0,RegionB,Pesado,42.41699907,Mujer
4049,1,RegionB,Pesado,57.55045085,Hombre
4050,1,RegionC,Ligero,27.08430075,Hombre
4051,0,RegionA,Ligero,48.27208535,Mujer
4052,1,RegionC,Pesado,51.00365899,Mujer
4053,0,RegionC,Ligero,39.05258893,Hombre
4054,1,RegionC,Ligero,22.90854159,Hombre
4055,0,RegionB,Ligero,55.83238389,Mujer
4056,0,RegionB,Pesado,57.58563821,Hombre
4057,0,RegionC,Ligero,54.51808444,Mujer
4058,1,RegionB,Pesado,29.18483871,Hombre
4059,1,RegionB,Ligero,62.48221471,Hombre
4060,1,RegionB,Ligero,31.24206103,Mujer
4061,0,RegionC,Ligero,31.63523491,Mujer
4062,1,RegionA,Ligero,21.50694305,Hombre
4063,0,RegionB,Ligero,11.63715377,Hombre
4064,1,RegionA,Pesado,35.7582211,Mujer
4065,0,RegionC,Pesado,23.98813408,Hombre
4066,1,RegionC,Ligero,53.57297596,Mujer
4067,0,RegionA,Ligero,38.52447284,Hombre
4068,0,RegionC,Ligero,53.55341183,Hombre
4069,0,RegionA,Pesado,27.80620689,Hombre
4070,0,RegionA,Ligero,59.33677989,Mujer
4071,1,RegionB,Pesado,42.23150494,Mujer
4072,0,RegionC,Ligero,38.60855617,Mujer
4073,0,RegionC,Pesado,54.40347655,Hombre
4074,0,RegionC,Ligero,40.04797656,Mujer
4075,1,RegionB,Pesado,34.93105958,Mujer
4076,1,RegionB,Pesado,28.00045142,Hombre
4077,0,RegionC,Pesado,61.54032522,Hombre
4078,0,RegionA,Ligero,58.89231142,Mujer
4079,1,RegionA,Ligero,54.54931677,Mujer
4080,0,RegionA,Ligero,36.34136937,Hombre
4081,0,RegionC,Ligero,24.65178359,Mujer
4082,1,RegionB,Ligero,55.03782114,Hombre
4083,0,RegionB,Pesado,21.59101155,Mujer
4084,1,RegionA,Ligero,46.64863088,Hombre
4085,0,RegionC,Ligero,51.01819567,Hombre
4086,0,RegionB,Ligero,44.80744387,Mujer
4087,1,RegionC,Ligero,35.25628456,Mujer
4088,0,RegionB,Ligero,57.31875654,Hombre
4089,0,RegionA,Ligero,45.69161874,Hombre
4090,0,RegionC,Ligero,41.32138929,Hombre
4091,1,RegionB,Pesado,33.80241266,Mujer
4092,1,RegionA,Ligero,35.92127425,Hombre
4093,1,RegionB,Ligero,30.42527645,Mujer
4094,0,RegionA,Ligero,63.74413058,Hombre
4095,0,RegionA,Pesado,46.29551718,Mujer
4096,0,RegionC,Ligero,23.00179173,Hombre
4097,0,RegionB,Ligero,52.44324184,Mujer
4098,0,RegionA,Ligero,56.4520939,Mujer
4099,1,RegionB,Pesado,45.7716096,Mujer
4100,0,RegionC,Ligero,32.79561842,Hombre
4101,0,RegionA,Pesado,44.17112781,Mujer
4102,0,RegionC,Ligero,52.39238726,Mujer
4103,0,RegionB,Ligero,48.84314094,Hombre
4104,0,RegionA,Ligero,16.79939851,Mujer
4105,1,RegionB,Ligero,40.17897939,Hombre
4106,0,RegionC,Pesado,50.85520603,Hombre
4107,0,RegionA,Ligero,38.8130635,Mujer
4108,1,RegionA,Ligero,53.1955605,Mujer
4109,1,RegionA,Ligero,22.07902812,Mujer
4110,0,RegionA,Ligero,28.92352482,Hombre
4111,1,RegionB,Pesado,22.08105959,Hombre
4112,0,RegionC,Ligero,36.11987525,Mujer
4113,0,RegionB,Pesado,28.83614763,Mujer
4114,0,RegionC,Ligero,47.44855196,Mujer
4115,0,RegionA,Pesado,37.84009744,Mujer
4116,0,RegionA,Ligero,40.11109082,Mujer
4117,0,RegionC,Pesado,41.66390193,Hombre
4118,0,RegionB,Pesado,19.05149747,Mujer
4119,1,RegionB,Pesado,19.2953735,Mujer
4120,0,RegionC,Ligero,41.41682704,Mujer
4121,0,RegionC,Ligero,18.72754495,Mujer
4122,0,RegionA,Ligero,41.14841945,Hombre
4123,0,RegionC,Ligero,32.23253195,Mujer
4124,1,RegionB,Ligero,31.5779647,Hombre
4125,0,RegionA,Ligero,51.00450401,Hombre
4126,0,RegionC,Ligero,42.91673256,Mujer
4127,0,RegionA,Ligero,43.74708828,Hombre
4128,0,RegionA,Ligero,52.26269837,Mujer
4129,0,RegionB,Ligero,59.91595945,Hombre
4130,1,RegionC,Pesado,28.94403319,Mujer
4131,0,RegionA,Pesado,43.8168124,Mujer
4132,0,RegionB,Ligero,10.6998386,Hombre
4133,0,RegionC,Ligero,25.71644705,Mujer
4134,0,RegionC,Ligero,34.59792996,Mujer
4135,1,RegionA,Pesado,39.56897365,Hombre
4136,0,RegionA,Ligero,32.81398151,Hombre
4137,0,RegionB,Ligero,27.96645147,Mujer
4138,0,RegionA,Ligero,47.02245483,Mujer
4139,0,RegionC,Pesado,60.43780589,Mujer
4140,0,RegionA,Ligero,14.17206143,Hombre
4141,0,RegionC,Ligero,22.54516344,Hombre
4142,0,RegionB,Ligero,41.25033833,Mujer
4143,0,RegionA,Ligero,24.01723724,Hombre
4144,1,RegionA,Ligero,40.31449832,Mujer
4145,0,RegionA,Ligero,41.11733556,Mujer
4146,0,RegionC,Ligero,24.43626269,Hombre
4147,0,RegionB,Ligero,42.84636325,Mujer
4148,1,RegionA,Ligero,26.94417836,Hombre
4149,0,RegionB,Pesado,36.57924511,Mujer
4150,0,RegionA,Pesado,43.22740663,Hombre
4151,0,RegionB,Ligero,40.34338515,Hombre
4152,0,RegionA,Ligero,50.74750149,Mujer
4153,1,RegionB,Ligero,38.41291455,Hombre
4154,1,RegionB,Ligero,39.443598,Mujer
4155,0,RegionA,Ligero,59.54208211,Mujer
4156,1,RegionB,Ligero,18.85864787,Hombre
4157,0,RegionA,Pesado,26.42877911,Hombre
4158,1,RegionC,Pesado,54.95451197,Hombre
4159,0,RegionB,Ligero,49.36090593,Hombre
4160,0,RegionB,Ligero,32.89488218,Mujer
4161,0,RegionA,Ligero,55.0147519,Mujer
4162,0,RegionA,Ligero,44.93640489,Hombre
4163,0,RegionA,Ligero,38.69614575,Hombre
4164,0,RegionC,Ligero,14.46122198,Hombre
4165,0,RegionA,Ligero,36.92527007,Mujer
4166,1,RegionB,Ligero,44.8626124,Hombre
4167,0,RegionB,Ligero,47.64785928,Hombre
4168,0,RegionC,Ligero,32.30166587,Hombre
4169,0,RegionC,Ligero,51.65665869,Hombre
4170,0,RegionB,Ligero,61.31590891,Hombre
4171,1,RegionB,Pesado,49.7009444,Mujer
4172,1,RegionB,Pesado,35.62975871,Hombre
4173,1,RegionA,Pesado,48.171333,Mujer
4174,1,RegionA,Ligero,40.65714429,Mujer
4175,0,RegionC,Ligero,40.09062735,Hombre
4176,0,RegionA,Ligero,30.84827133,Mujer
4177,0,RegionC,Ligero,55.12296046,Hombre
4178,0,RegionA,Ligero,39.9647664,Mujer
4179,1,RegionC,Ligero,57.85464638,Mujer
4180,1,RegionC,Ligero,50.49232933,Hombre
4181,0,RegionB,Pesado,53.32330758,Mujer
4182,0,RegionC,Ligero,41.33824345,Mujer
4183,1,RegionB,Pesado,36.08696662,Hombre
4184,0,RegionC,Ligero,22.49109667,Mujer
4185,0,RegionB,Pesado,53.59421851,Mujer
4186,0,RegionC,Ligero,40.10346417,Hombre
4187,0,RegionB,Ligero,58.10260684,Mujer
4188,1,RegionC,Ligero,57.52056741,Mujer
4189,0,RegionA,Pesado,38.50455215,Mujer
4190,1,RegionC,Ligero,25.28436891,Mujer
4191,0,RegionA,Pesado,31.71455505,Hombre
4192,1,RegionC,Ligero,56.24080136,Mujer
4193,1,RegionC,Ligero,38.88932142,Mujer
4194,0,RegionA,Pesado,16.56298159,Hombre
4195,0,RegionC,Pesado,59.87801989,Mujer
4196,1,RegionB,Ligero,48.11956827,Hombre
4197,0,RegionC,Pesado,43.73021826,Mujer
4198,0,RegionC,Ligero,51.40136205,Mujer
4199,0,RegionA,Ligero,17.88754367,Mujer
4200,1,RegionB,Ligero,39.63486191,Hombre
4201,1,RegionA,Ligero,41.23081534,Mujer
4202,0,RegionB,Ligero,32.08358325,Mujer
4203,0,RegionA,Pesado,58.0795708,Hombre
4204,0,RegionA,Pesado,49.86322696,Mujer
4205,1,RegionA,Ligero,62.25647222,Hombre
4206,1,RegionB,Ligero,54.6969254,Mujer
4207,0,RegionB,Ligero,57.87394303,Hombre
4208,0,RegionA,Pesado,33.08178988,Hombre
4209,1,RegionB,Pesado,37.88003031,Hombre
4210,1,RegionB,Ligero,26.84762192,Mujer
4211,0,RegionA,Ligero,32.94869627,Mujer
4212,1,RegionC,Ligero,58.07990346,Hombre
4213,0,RegionA,Ligero,30.05636479,Hombre
4214,1,RegionB,Pesado,44.61859531,Hombre
4215,0,RegionC,Ligero,39.15680151,Mujer
4216,0,RegionB,Ligero,26.80234725,Mujer
4217,1,RegionB,Ligero,43.48175285,Mujer
4218,0,RegionC,Ligero,41.10256205,Hombre
4219,0,RegionA,Pesado,56.81263319,Mujer
4220,0,RegionC,Ligero,28.26143419,Mujer
4221,0,RegionB,Pesado,48.66760012,Mujer
4222,0,RegionB,Ligero,25.97949194,Hombre
4223,0,RegionB,Ligero,53.55236697,Mujer
4224,0,RegionC,Pesado,41.30462698,Hombre
4225,0,RegionC,Ligero,37.84254505,Mujer
4226,0,RegionA,Ligero,23.66454338,Hombre
4227,1,RegionB,Ligero,32.67773889,Hombre
4228,0,RegionA,Pesado,30.58469314,Mujer
4229,0,RegionB,Ligero,19.1510398,Hombre
4230,1,RegionA,Pesado,53.06294887,Hombre
4231,1,RegionB,Pesado,33.78745533,Mujer
4232,1,RegionB,Pesado,33.43235223,Hombre
4233,0,RegionA,Ligero,57.34112159,Hombre
4234,0,RegionB,Ligero,16.82103966,Mujer
4235,1,RegionB,Ligero,19.80494917,Hombre
4236,1,RegionB,Pesado,37.49308407,Mujer
4237,0,RegionA,Ligero,46.8659462,Mujer
4238,0,RegionA,Ligero,48.35697874,Mujer
4239,0,RegionA,Pesado,54.03075644,Mujer
4240,0,RegionC,Ligero,50.54509074,Mujer
4241,0,RegionA,Ligero,45.50263003,Mujer
4242,0,RegionB,Pesado,37.73475476,Mujer
4243,1,RegionB,Ligero,26.49177613,Hombre
4244,0,RegionC,Ligero,10.78630588,Mujer
4245,1,RegionB,Ligero,53.7385196,Hombre
4246,0,RegionC,Pesado,38.77529288,Mujer
4247,1,RegionA,Ligero,23.71628859,Hombre
4248,1,RegionC,Ligero,62.17627334,Mujer
4249,0,RegionC,Ligero,23.26266055,Hombre
4250,0,RegionA,Ligero,40.28774058,Hombre
4251,0,RegionA,Ligero,54.45971934,Mujer
4252,1,RegionA,Ligero,56.79716476,Hombre
4253,0,RegionA,Ligero,30.12854444,Hombre
4254,0,RegionA,Ligero,35.50873347,Mujer
4255,1,RegionA,Ligero,48.32328517,Mujer
4256,1,RegionC,Ligero,49.34903971,Hombre
4257,1,RegionB,Ligero,32.06558068,Hombre
4258,0,RegionA,Ligero,36.73036835,Mujer
4259,1,RegionB,Pesado,31.01106365,Hombre
4260,1,RegionA,Ligero,38.0131419,Hombre
4261,0,RegionC,Ligero,12.90058225,Hombre
4262,1,RegionC,Pesado,21.55151201,Hombre
4263,1,RegionA,Ligero,52.22704105,Hombre
4264,0,RegionA,Ligero,66.36242362,Mujer
4265,0,RegionB,Pesado,28.02632164,Hombre
4266,0,RegionA,Ligero,34.17613182,Mujer
4267,1,RegionB,Ligero,64.17180762,Hombre
4268,0,RegionC,Ligero,55.61108211,Mujer
4269,0,RegionB,Pesado,56.27840908,Mujer
4270,0,RegionC,Ligero,21.10065599,Hombre
4271,1,RegionA,Ligero,59.37335915,Hombre
4272,1,RegionA,Ligero,18.43938809,Mujer
4273,1,RegionA,Ligero,31.48268512,Mujer
4274,0,RegionA,Ligero,15.3250286,Hombre
4275,0,RegionC,Ligero,25.54224473,Mujer
4276,0,RegionC,Ligero,32.710112,Hombre
4277,1,RegionB,Ligero,29.28366725,Hombre
4278,0,RegionB,Ligero,31.94016667,Mujer
4279,0,RegionB,Pesado,29.78360002,Mujer
4280,0,RegionC,Ligero,54.17571833,Mujer
4281,0,RegionC,Ligero,50.02845361,Mujer
4282,0,RegionB,Pesado,27.58103142,Mujer
4283,0,RegionC,Ligero,67.37636584,Hombre
4284,0,RegionC,Pesado,31.74508218,Hombre
4285,1,RegionB,Ligero,19.03976174,Mujer
4286,0,RegionC,Ligero,43.24285439,Mujer
4287,0,RegionB,Ligero,38.93656695,Hombre
4288,1,RegionC,Pesado,32.04484444,Mujer
4289,1,RegionB,Ligero,22.11293848,Mujer
4290,0,RegionB,Pesado,33.95557837,Hombre
4291,0,RegionC,Ligero,54.54656478,Mujer
4292,1,RegionA,Ligero,37.55050544,Hombre
4293,1,RegionB,Ligero,52.89833075,Mujer
4294,0,RegionA,Ligero,57.56925613,Hombre
4295,1,RegionB,Pesado,43.20026423,Mujer
4296,0,RegionC,Ligero,61.85064319,Hombre
4297,0,RegionA,Pesado,36.43680373,Mujer
4298,1,RegionB,Ligero,40.66397351,Mujer
4299,0,RegionC,Ligero,30.4821167,Mujer
4300,0,RegionC,Ligero,35.33170416,Hombre
4301,0,RegionA,Ligero,59.73275327,Hombre
4302,0,RegionA,Ligero,32.65154672,Mujer
4303,0,RegionB,Ligero,36.83866646,Mujer
4304,1,RegionA,Ligero,47.0092811,Mujer
4305,0,RegionC,Pesado,38.36709239,Hombre
4306,0,RegionA,Ligero,43.99133739,Mujer
4307,0,RegionA,Pesado,47.79283182,Mujer
4308,0,RegionA,Ligero,34.35343351,Mujer
4309,0,RegionA,Ligero,68.40213115,Hombre
4310,0,RegionC,Pesado,19.57810469,Hombre
4311,0,RegionA,Ligero,18.04126625,Hombre
4312,1,RegionA,Ligero,65.49657542,Mujer
4313,0,RegionB,Ligero,33.78727626,Hombre
4314,1,RegionB,Pesado,56.26080268,Mujer
4315,0,RegionC,Pesado,53.78126151,Mujer
4316,1,RegionB,Ligero,28.88661667,Hombre
4317,1,RegionB,Pesado,58.22952674,Hombre
4318,1,RegionC,Ligero,44.47579271,Mujer
4319,0,RegionC,Ligero,33.60170372,Mujer
4320,1,RegionC,Pesado,46.98812072,Hombre
4321,0,RegionC,Pesado,24.15503116,Mujer
4322,0,RegionC,Ligero,32.31362007,Mujer
4323,0,RegionC,Ligero,34.76569637,Mujer
4324,0,RegionC,Ligero,40.81384058,Mujer
4325,0,RegionB,Pesado,71.31811623,Mujer
4326,0,RegionA,Ligero,47.45101485,Mujer
4327,1,RegionA,Ligero,24.75754047,Hombre
4328,0,RegionA,Pesado,26.02809423,Hombre
4329,0,RegionA,Ligero,38.6236374,Mujer
4330,0,RegionA,Ligero,47.31903681,Mujer
4331,0,RegionC,Ligero,51.80807125,Mujer
4332,0,RegionC,Ligero,43.8168761,Hombre
4333,1,RegionB,Pesado,35.4290024,Hombre
4334,0,RegionC,Ligero,30.2118167,Mujer
4335,0,RegionA,Ligero,23.04748146,Mujer
4336,1,RegionA,Ligero,45.23932055,Hombre
4337,1,RegionB,Ligero,28.11757197,Mujer
4338,0,RegionB,Ligero,20.04697121,Mujer
4339,0,RegionA,Pesado,45.22147459,Mujer
4340,0,RegionC,Ligero,51.39896719,Hombre
4341,1,RegionB,Pesado,32.53726251,Mujer
4342,1,RegionA,Ligero,35.45229297,Mujer
4343,0,RegionB,Ligero,27.50412049,Hombre
4344,1,RegionB,Pesado,49.22136879,Hombre
4345,0,RegionA,Pesado,56.3416605,Hombre
4346,1,RegionA,Ligero,45.69911555,Hombre
4347,1,RegionB,Ligero,34.29752286,Mujer
4348,0,RegionA,Ligero,40.37268504,Mujer
4349,0,RegionC,Ligero,53.97613002,Mujer
4350,1,RegionC,Pesado,34.45107679,Mujer
4351,0,RegionB,Ligero,45.91154969,Hombre
4352,0,RegionC,Ligero,42.48193208,Mujer
4353,0,RegionC,Ligero,55.64395273,Mujer
4354,1,RegionB,Pesado,64.70208055,Hombre
4355,0,RegionB,Ligero,47.44091825,Mujer
4356,0,RegionB,Ligero,55.47540273,Hombre
4357,0,RegionA,Ligero,49.92659851,Mujer
4358,0,RegionC,Pesado,24.99336883,Mujer
4359,1,RegionC,Ligero,39.40863859,Mujer
4360,1,RegionB,Ligero,30.75640944,Mujer
4361,0,RegionA,Ligero,65.85683919,Mujer
4362,1,RegionC,Ligero,35.2991488,Mujer
4363,0,RegionC,Pesado,49.80418241,Hombre
4364,0,RegionB,Pesado,55.73261187,Mujer
4365,0,RegionA,Ligero,47.44740068,Mujer
4366,0,RegionA,Pesado,47.17797502,Mujer
4367,0,RegionC,Ligero,40.62877441,Mujer
4368,1,RegionB,Ligero,46.89729548,Mujer
4369,1,RegionB,Ligero,55.49642193,Mujer
4370,0,RegionB,Ligero,22.37986353,Hombre
4371,1,RegionB,Ligero,57.18895206,Hombre
4372,0,RegionA,Pesado,46.91268303,Hombre
4373,1,RegionC,Ligero,19.19992008,Mujer
4374,0,RegionC,Pesado,26.76707612,Hombre
4375,0,RegionA,Ligero,36.38671838,Mujer
4376,1,RegionA,Ligero,30.59299064,Hombre
4377,0,RegionA,Pesado,34.65917847,Mujer
4378,0,RegionB,Ligero,53.49938031,Hombre
4379,0,RegionA,Pesado,53.62399597,Hombre
4380,0,RegionC,Ligero,39.26445706,Hombre
4381,0,RegionA,Ligero,48.189157,Hombre
4382,0,RegionA,Pesado,34.87482267,Mujer
4383,0,RegionA,Ligero,41.01232425,Mujer
4384,0,RegionA,Ligero,46.37909731,Mujer
4385,1,RegionB,Pesado,28.63955613,Hombre
4386,0,RegionB,Pesado,32.41200814,Mujer
4387,0,RegionA,Ligero,49.47102327,Mujer
4388,0,RegionA,Ligero,49.30286048,Mujer
4389,1,RegionB,Ligero,43.44108257,Mujer
4390,0,RegionB,Ligero,26.84435573,Mujer
4391,0,RegionA,Ligero,16.1128,Mujer
4392,0,RegionA,Ligero,50.57402335,Mujer
4393,1,RegionB,Pesado,45.83698734,Hombre
4394,1,RegionC,Ligero,45.25089569,Mujer
4395,0,RegionC,Ligero,52.83356704,Hombre
4396,0,RegionB,Ligero,54.01325149,Mujer
4397,1,RegionB,Ligero,34.60089844,Hombre
4398,1,RegionB,Ligero,28.81941401,Hombre
4399,1,RegionA,Ligero,40.05044862,Mujer
4400,1,RegionA,Ligero,44.18705358,Hombre
4401,0,RegionC,Ligero,44.94823307,Hombre
4402,0,RegionC,Ligero,47.24331507,Mujer
4403,0,RegionC,Ligero,24.66543438,Mujer
4404,0,RegionB,Ligero,38.33695333,Mujer
4405,1,RegionC,Ligero,31.07331467,Mujer
4406,1,RegionB,Ligero,34.98951904,Mujer
4407,1,RegionC,Pesado,12.63752249,Mujer
4408,0,RegionC,Ligero,34.71643339,Hombre
4409,0,RegionA,Pesado,58.8927378,Mujer
4410,0,RegionA,Pesado,18.36483035,Mujer
4411,0,RegionC,Ligero,56.15485343,Hombre
4412,0,RegionA,Pesado,42.34397189,Hombre
4413,0,RegionA,Ligero,32.23153921,Mujer
4414,0,RegionA,Ligero,41.96034346,Mujer
4415,0,RegionA,Pesado,31.57341998,Hombre
4416,0,RegionB,Ligero,27.94240162,Mujer
4417,0,RegionA,Ligero,44.29258056,Mujer
4418,0,RegionC,Ligero,43.65739955,Mujer
4419,1,RegionB,Ligero,60.04913309,Hombre
4420,0,RegionC,Ligero,29.06848951,Mujer
