id,outcome,treat,channel,recency,frequency,monetary
27895,207.3136782,1,Ad,5,7,83.45958085
27896,157.3149931,0,Organic,21,12,65.22614129
27897,298.4378395,0,Referral,5,6,124.9801669
27898,228.6440121,0,Ad,21,13,9.495941045
27899,100.783919,0,Ad,18,10,122.6361893
27900,185.2571025,0,Organic,11,26,117.0260635
27901,218.6104085,0,Ad,13,12,16.99543759
27902,149.6920103,0,Referral,18,14,104.6405183
27903,430.7220692,1,Ad,15,5,184.8377582
27904,166.6580035,0,Organic,18,18,53.47506388
27905,186.5008385,0,Organic,23,14,120.3383159
27906,228.2574574,0,Ad,14,9,101.9392414
27907,190.1171963,1,Organic,11,15,80.08409802
27908,162.8647249,0,Referral,17,21,139.0331557
27909,180.9571246,0,Organic,19,15,120.9771964
27910,130.2211459,1,Referral,14,6,79.74951273
27911,318.1842123,0,Ad,14,23,1.620122748
27912,212.2865068,0,Ad,11,14,98.66623676
27913,203.0747927,1,Organic,16,10,123.1131506
27914,322.5898316,1,Ad,23,17,47.69708004
27915,495.1950562,1,Organic,12,5,242.6684448
27916,145.8180919,0,Organic,7,7,167.0080891
27917,236.2162847,0,Organic,22,15,121.4363171
27918,180.5519832,0,Organic,18,17,151.5841747
27919,140.9531128,0,Ad,18,8,26.17485431
27920,92.56540069,0,Ad,12,8,24.53558555
27921,178.4131938,0,Referral,34,36,104.6144298
27922,363.4803497,1,Referral,11,5,122.5835038
27923,295.3269681,1,Organic,10,10,73.8910328
27924,185.5208159,1,Referral,11,6,67.51266137
27925,287.1021835,1,Organic,17,19,203.7815061
27926,231.2333213,1,Referral,20,20,110.81167
27927,146.1463483,1,Ad,7,4,9.409961394
27928,212.1678115,1,Ad,22,13,158.7976618
27929,257.5050351,1,Referral,19,23,112.9778996
27930,259.0485913,0,Referral,19,23,76.37556639
27931,134.0757522,1,Ad,23,32,48.37671417
27932,180.6366065,0,Organic,19,15,165.4108347
27933,95.74034102,0,Organic,13,10,108.3610647
27934,143.6925447,0,Ad,15,3,54.43584646
27935,289.992365,0,Ad,18,12,114.1714933
27936,253.831174,1,Ad,11,5,139.8651937
27937,231.8720194,1,Ad,15,20,151.9591638
27938,119.6096014,0,Referral,9,24,112.0955513
27939,127.0709527,1,Organic,20,15,137.3311083
27940,98.02415622,0,Referral,11,8,92.35663841
27941,242.1363762,1,Ad,12,15,147.5509047
27942,224.0694978,1,Organic,15,7,94.71443525
27943,209.518679,1,Organic,12,17,161.7260722
27944,199.4886293,0,Ad,21,22,131.9968861
27945,222.3495168,1,Referral,18,16,110.8284737
27946,186.8030227,1,Ad,21,9,149.8065626
27947,165.1917096,1,Ad,20,18,131.6554
27948,177.3197555,0,Referral,17,8,228.9291132
27949,161.9148229,1,Referral,10,8,70.26316373
27950,197.0005052,1,Referral,23,10,122.4305652
27951,176.8791626,1,Organic,18,18,211.8938605
27952,193.9547087,0,Organic,28,18,123.5997041
27953,190.8512217,1,Ad,13,8,70.62151911
27954,150.4894665,1,Referral,10,8,76.30342727
27955,216.4680792,1,Organic,15,10,60.43056488
27956,102.9747278,0,Referral,11,9,48.44905326
27957,459.4449795,1,Ad,11,5,205.3810706
27958,113.7279806,0,Organic,15,18,155.9306695
27959,154.5999605,1,Referral,9,8,17.74786504
27960,168.2342715,0,Referral,11,7,108.4759216
27961,133.1739027,1,Ad,16,24,51.10988318
27962,210.944121,1,Organic,9,4,100.522462
27963,118.6131328,1,Referral,21,26,75.66486835
27964,340.8453213,1,Ad,11,11,189.8915175
27965,226.7105583,1,Ad,7,5,88.36415995
27966,95.46649625,0,Ad,13,8,62.00426863
27967,237.1921078,0,Ad,16,9,132.9091056
27968,102.3744902,0,Ad,17,12,116.3478638
27969,408.8726887,0,Organic,20,23,135.319289
27970,122.1629809,0,Ad,16,12,97.36307727
27971,128.8704424,0,Ad,17,25,43.12759619
27972,278.0300935,1,Ad,20,5,125.7428341
27973,203.9575074,1,Referral,33,41,135.7454492
27974,185.2135096,0,Ad,10,11,191.9818994
27975,364.6373081,0,Ad,9,5,196.3072402
27976,504.7512863,0,Ad,22,16,82.11367754
27977,212.9278058,0,Organic,17,9,120.4851186
27978,173.6078653,1,Ad,16,13,123.4960443
27979,200.7333268,1,Organic,13,13,117.6616612
27980,141.3214812,1,Ad,15,13,153.4623125
27981,101.3252313,0,Ad,9,15,112.2344147
27982,217.6641415,0,Organic,18,17,45.79565151
27983,145.5815463,0,Ad,11,10,109.465688
27984,186.1630931,1,Organic,10,7,37.15181825
27985,368.6196667,1,Ad,13,6,84.1630421
27986,166.9854669,0,Ad,9,5,106.2162532
27987,0.0,0,Organic,35,26,116.7589526
27988,206.8082468,1,Ad,15,11,116.6956246
27989,225.2837053,1,Referral,11,9,126.6264553
27990,134.9918195,0,Ad,22,14,112.9474866
27991,74.70454075,1,Referral,25,14,95.20641472
27992,178.4886203,0,Referral,18,10,32.56903237
27993,224.6108505,0,Organic,23,18,97.77811553
27994,291.5563387,0,Organic,10,7,127.8927784
27995,231.2756675,0,Ad,14,9,132.4781515
27996,101.7136632,1,Ad,16,26,94.98531438
27997,275.3734627,0,Ad,15,10,55.24231321
27998,110.284088,1,Ad,25,37,89.04869292
27999,191.8117663,0,Organic,10,5,86.25697964
28000,340.421337,0,Organic,17,13,1.972728259
28001,236.4012621,0,Ad,17,9,195.1745217
28002,206.9370831,1,Referral,10,10,79.43577554
28003,169.8116546,0,Organic,15,17,92.93289905
28004,159.8032984,1,Organic,19,15,80.13681191
28005,302.0493579,1,Ad,20,19,11.35554906
28006,120.3726776,1,Ad,18,11,25.89082855
28007,233.0571977,0,Ad,16,8,46.14604366
28008,178.1296343,1,Referral,13,15,68.58604193
28009,222.1957098,0,Referral,16,9,124.8977364
28010,111.048618,0,Organic,18,9,114.0829917
28011,0.0,1,Ad,41,28,9.110495589
28012,367.1895704,0,Ad,14,9,186.2432661
28013,255.3831202,1,Referral,11,6,72.09615835
28014,245.1771755,0,Ad,9,3,134.9785305
28015,98.30627845,1,Organic,19,19,41.12833652
28016,176.1921006,1,Referral,8,8,80.95099149
28017,274.522085,1,Ad,11,3,55.63357235
28018,270.7706663,0,Organic,13,30,13.06293632
28019,220.3654139,0,Ad,14,23,121.1276686
28020,248.061345,1,Referral,12,11,158.2665111
28021,136.1621704,0,Referral,12,15,99.61537384
28022,159.3435896,1,Organic,15,17,85.1040649
28023,168.8777533,1,Organic,20,21,150.1226741
28024,142.8313958,0,Organic,14,12,73.17771194
28025,207.2281528,0,Referral,18,9,29.96624176
28026,250.0864092,1,Ad,9,13,170.8855779
28027,261.2008088,1,Referral,16,23,129.5384233
28028,209.3226033,1,Organic,19,22,83.98416998
28029,226.7685926,1,Ad,16,7,94.07697806
28030,150.4993421,0,Organic,10,8,125.0882163
28031,231.9787673,1,Referral,26,28,73.5302843
28032,162.0718161,1,Referral,26,14,130.8991718
28033,145.0997199,0,Organic,14,9,178.1908583
28034,158.5760849,0,Referral,19,14,104.6795005
28035,244.6452325,0,Ad,14,5,118.0745305
28036,237.365672,1,Ad,13,20,54.84810754
28037,151.2369167,1,Ad,24,20,106.0094731
28038,445.0417932,1,Organic,15,3,132.5535355
28039,296.1740296,1,Ad,9,5,72.71582281
28040,311.8524867,1,Ad,13,10,141.1497319
28041,614.1082313,1,Organic,6,1,72.00607275
28042,110.1350344,1,Organic,19,15,1.819973665
28043,389.9699666,1,Ad,13,5,101.3637672
28044,135.7043349,1,Ad,17,13,73.46791913
28045,79.03226621,0,Ad,14,9,42.0088142
28046,233.9560108,0,Ad,13,17,31.63190295
28047,331.8727257,0,Ad,7,3,92.96056838
28048,256.3875211,1,Organic,6,7,162.0939298
28049,212.0480738,1,Ad,17,21,76.86385104
28050,161.804043,0,Ad,15,27,39.80385936
28051,113.5065804,0,Organic,16,13,37.43489348
28052,241.8035542,1,Ad,10,11,215.6305507
28053,186.0014157,1,Ad,16,22,92.62642878
28054,319.903848,1,Organic,20,8,9.188817102
28055,197.0110498,0,Referral,8,5,67.30607028
28056,159.0299695,0,Ad,14,16,136.7266825
28057,186.9311742,0,Ad,21,15,70.18932487
28058,89.44724592,0,Referral,19,17,167.973788
28059,304.4861724,0,Organic,24,20,39.07043442
28060,200.7087309,1,Ad,9,7,64.32196568
28061,216.8893578,1,Organic,11,8,61.31149202
28062,297.5403999,0,Ad,12,8,1.968580696
28063,167.7650824,0,Referral,13,9,39.92576433
28064,188.2185668,1,Organic,14,9,35.23795943
28065,331.8225086,1,Ad,21,6,111.863368
28066,303.5045136,0,Referral,11,6,147.9619748
28067,202.1582943,0,Organic,19,20,174.7236932
28068,247.7641259,0,Referral,14,25,158.5655519
28069,206.3901448,1,Ad,16,10,165.6474312
28070,136.0925136,0,Ad,16,14,62.44532031
28071,103.3324653,1,Ad,27,19,84.91042113
28072,318.9773233,0,Ad,28,16,95.5798273
28073,161.0940323,1,Organic,14,6,19.90670102
28074,235.8488919,0,Ad,20,11,2.901572767
28075,213.1894204,0,Ad,16,17,31.84493092
28076,335.7929209,0,Ad,33,24,122.1238921
28077,121.3064015,1,Organic,24,18,70.59708935
28078,135.0509258,0,Referral,16,21,101.3430072
28079,347.8969118,1,Organic,13,11,13.35252663
28080,231.3870731,1,Ad,13,10,125.0595779
28081,194.3748064,0,Organic,26,20,28.56654939
28082,145.0333233,0,Referral,12,5,29.39608222
28083,128.4895927,1,Organic,18,21,41.80028168
28084,319.8703462,1,Ad,7,3,132.3054815
28085,197.7584133,0,Ad,15,11,29.88294959
28086,122.8774838,0,Referral,19,12,50.68087473
28087,138.116887,1,Organic,19,12,91.01658207
28088,156.9237331,1,Organic,22,30,156.2128388
28089,316.9094951,0,Referral,13,4,116.1347519
28090,146.7444325,1,Ad,21,14,6.190625122
28091,290.3566849,1,Ad,9,7,95.79680362
28092,144.6399167,1,Referral,11,9,4.33468315
28093,208.8207913,1,Organic,14,6,68.74680982
28094,152.822819,0,Referral,20,9,103.4403137
28095,193.4987651,0,Referral,14,11,81.29467689
28096,179.2532153,0,Ad,14,9,150.5223991
28097,207.944464,0,Ad,10,9,111.5173593
28098,333.8127378,1,Organic,14,9,31.46105775
28099,216.0944636,1,Ad,8,9,51.67127361
28100,128.8578536,0,Ad,13,19,164.0157416
28101,192.7497954,0,Ad,15,8,21.96204454
28102,153.5922617,1,Referral,22,17,22.69503344
28103,267.6732223,0,Organic,19,9,157.2398289
28104,117.5450343,0,Referral,21,40,195.345511
28105,226.653486,0,Organic,14,7,148.2140467
28106,228.3603992,1,Ad,15,5,48.00584517
28107,206.6116183,0,Ad,15,13,146.3901086
28108,181.0525427,1,Organic,18,14,125.0317025
28109,216.3222851,1,Referral,20,8,104.4648342
28110,182.9246422,0,Ad,13,8,132.8234382
28111,259.4439153,0,Organic,15,18,116.8005157
28112,122.3161236,1,Organic,18,13,126.4154199
28113,143.9069164,1,Ad,25,20,175.5944522
28114,161.800746,1,Ad,22,55,71.97693512
28115,211.8972245,0,Organic,16,8,85.86989614
28116,344.9535568,0,Ad,6,3,189.7368407
28117,246.6258687,1,Ad,21,13,252.4070743
28118,262.5369578,1,Ad,12,14,147.7205318
28119,179.7979378,0,Ad,17,24,87.73819584
28120,250.589822,1,Ad,23,18,117.833994
28121,155.2986282,0,Ad,15,16,165.2783715
28122,300.7252313,1,Ad,10,18,151.9337202
28123,182.3255756,0,Organic,13,9,122.849959
28124,184.4153785,0,Referral,28,29,137.7650253
28125,104.0808004,1,Organic,19,14,72.25234758
28126,106.0815055,1,Organic,22,41,147.1914563
28127,215.0671998,0,Organic,20,13,149.36917
28128,263.1786148,0,Ad,11,14,195.7019493
28129,90.66931515,1,Organic,28,31,210.6356962
28130,225.3293431,0,Referral,25,29,45.46744002
28131,349.3393811,1,Ad,7,3,123.1180133
28132,231.6225018,0,Ad,24,18,86.60305351
28133,224.0020037,1,Referral,16,11,41.87586013
28134,196.7536089,1,Referral,6,4,77.98824048
28135,210.864402,0,Referral,7,3,51.42779983
28136,255.8216834,0,Ad,15,17,53.03601816
28137,110.4969775,1,Ad,19,15,95.33889825
28138,146.438961,0,Ad,25,18,24.74018748
28139,249.8031399,1,Organic,21,16,2.508843424
28140,261.8745817,0,Referral,19,8,69.5565528
28141,218.3995604,0,Organic,24,16,159.0894587
28142,162.1336565,0,Organic,9,6,27.8109772
28143,204.5947432,0,Ad,19,35,107.8179825
28144,278.9451714,1,Ad,10,9,66.80148125
28145,294.7201531,1,Referral,10,4,71.85712869
28146,134.7562633,0,Ad,21,12,162.4308763
28147,144.8856256,1,Organic,11,10,114.8617564
28148,196.8827245,1,Referral,18,18,61.06058053
28149,182.6286106,0,Organic,15,7,167.9318178
28150,326.9417795,0,Organic,23,14,4.777806355
28151,289.7818118,0,Organic,20,17,40.33138395
28152,188.6702417,1,Organic,22,28,137.50349
28153,263.3462603,0,Organic,18,15,140.632809
28154,118.5619805,0,Organic,15,14,155.956698
28155,164.5967844,0,Referral,18,18,1.11818599
28156,250.2580984,1,Organic,17,13,98.65764871
28157,196.0990214,0,Organic,25,19,109.2441934
28158,146.9313787,1,Organic,21,6,52.53454295
28159,193.3937996,1,Organic,15,9,55.54212933
28160,147.5627859,0,Ad,27,21,90.65715201
28161,199.7398495,1,Referral,12,7,53.90491661
28162,143.4547211,0,Referral,17,6,95.69338196
28163,228.0841423,1,Organic,23,30,47.38558106
28164,158.4526356,1,Ad,18,19,184.1300798
28165,166.4160102,0,Referral,13,21,103.516443
28166,165.1505313,0,Referral,18,11,130.550297
28167,106.2253897,1,Organic,12,13,12.37492496
28168,183.8579208,0,Referral,16,8,139.4906705
28169,317.9379679,1,Organic,9,12,154.1728399
28170,299.9365406,1,Ad,14,12,149.2862061
28171,178.0998588,0,Ad,16,7,94.44051327
28172,238.6422072,0,Ad,11,8,94.53998212
28173,174.2929254,0,Organic,10,12,77.0496568
28174,271.8029146,1,Organic,14,18,219.9978392
28175,221.2875917,0,Organic,20,9,83.87953516
28176,112.0174136,1,Referral,16,33,126.720493
28177,160.4471441,1,Organic,24,10,87.50463145
28178,184.3512238,0,Organic,22,24,124.2816015
28179,91.68984903,0,Ad,15,12,149.186961
28180,223.7156771,0,Ad,8,5,48.46881752
28181,82.13131074,1,Ad,18,9,60.25134428
28182,210.6682276,0,Ad,9,2,70.07087894
28183,269.0083902,0,Organic,23,18,93.41615974
28184,148.2039801,0,Organic,23,18,217.0223743
28185,152.1029792,0,Ad,15,15,62.99537914
28186,167.5214252,0,Ad,11,9,121.3127933
28187,244.8058321,0,Ad,9,8,149.5974772
28188,113.3467866,1,Ad,12,9,52.04675795
28189,147.2146967,1,Ad,18,11,82.63839137
28190,143.6223677,0,Organic,18,21,76.24078648
28191,310.4288577,1,Referral,12,6,105.0876136
28192,174.4578368,0,Ad,12,13,164.0642798
28193,98.14819249,0,Organic,16,12,152.5973791
28194,209.4070231,0,Referral,12,6,170.2741912
28195,162.7795236,1,Organic,24,31,149.0646683
28196,150.8325369,0,Organic,21,39,85.66286518
28197,202.6023444,1,Ad,12,10,26.10669994
28198,145.8551248,0,Referral,15,11,137.6061101
28199,178.7117124,1,Referral,21,13,182.7319931
28200,147.6849311,0,Organic,13,10,106.2010299
28201,151.118811,1,Referral,18,8,34.11616097
28202,197.0533891,0,Referral,34,17,55.45310548
28203,180.1859188,0,Referral,15,14,42.14517517
28204,125.3785112,0,Organic,16,11,117.5130513
28205,203.8870631,0,Referral,18,18,140.2477904
28206,99.70074037,0,Referral,8,10,106.2299679
28207,127.7609269,0,Referral,18,8,97.71426921
28208,183.6224472,0,Ad,11,7,94.4590689
28209,282.2932066,1,Ad,14,13,198.5724325
28210,107.7221181,0,Ad,13,13,85.8381024
28211,450.4581671,1,Organic,7,3,153.0561555
28212,127.985041,0,Ad,24,28,82.29026829
28213,120.8331784,1,Organic,14,8,61.44882815
28214,150.8060716,0,Organic,22,23,132.3750211
28215,191.4258709,0,Referral,9,4,4.609429488
28216,207.639961,0,Ad,19,12,132.1977488
28217,343.0324602,1,Ad,8,3,109.575082
28218,146.4381275,0,Ad,12,21,138.6598519
28219,238.8221428,0,Organic,27,12,96.45875356
28220,269.0661154,1,Ad,12,9,131.1332123
28221,175.3152319,0,Referral,12,8,10.23710511
28222,204.2971864,1,Ad,11,10,92.08598217
28223,166.1057666,0,Organic,23,16,108.3248975
28224,176.6848802,1,Referral,14,9,82.07870205
28225,403.8133445,1,Organic,9,5,271.6394354
28226,204.462907,1,Ad,13,7,114.4350337
28227,310.2754668,1,Ad,12,6,139.4822973
28228,189.5923455,1,Organic,17,16,121.22681
28229,164.6696447,0,Ad,12,8,69.59151674
28230,162.8192124,0,Ad,16,19,93.38021878
28231,221.9492407,1,Ad,11,11,135.0576965
28232,225.0085088,1,Ad,15,11,123.803559
28233,362.6256573,0,Ad,13,2,133.5256773
28234,295.1033466,0,Ad,27,23,161.6458824
28235,152.4796206,1,Referral,22,30,156.4880523
28236,227.9866233,1,Referral,14,6,70.6118485
28237,103.3273012,1,Organic,17,28,147.1642679
28238,275.3293044,1,Ad,13,6,117.1244204
28239,141.8493793,1,Ad,14,6,69.07003521
28240,192.2416771,1,Referral,13,14,96.33974896
28241,191.4784179,1,Organic,29,30,118.3161273
28242,168.0941146,0,Organic,10,8,118.4795321
28243,231.6823281,0,Referral,33,36,39.94665323
28244,271.5255411,0,Referral,20,22,134.8149716
28245,359.0354062,1,Ad,11,3,119.3271758
28246,111.6822001,1,Referral,16,9,21.24115495
28247,237.9398248,1,Ad,14,6,93.58363109
28248,149.3539754,0,Ad,13,5,118.766079
28249,347.1832112,0,Organic,32,15,5.147772859
28250,210.4726472,0,Ad,31,31,104.7368317
28251,108.6797328,1,Organic,22,12,139.9695563
28252,151.4315104,1,Ad,19,7,4.092243253
28253,137.2538869,0,Referral,16,12,101.5227254
28254,212.4654901,1,Organic,14,14,201.4353569
28255,246.9028065,0,Ad,27,18,126.625642
28256,100.4394654,1,Ad,24,26,133.9266367
28257,257.9705041,0,Ad,23,18,96.34647917
28258,270.884342,1,Referral,19,8,107.2287886
28259,393.4409051,0,Ad,9,6,173.112715
28260,254.6499236,0,Organic,18,12,64.86649536
28261,197.6679493,0,Organic,12,5,78.20544065
28262,154.7540977,0,Referral,10,10,106.1719217
28263,263.4824599,1,Organic,17,19,77.21220085
28264,220.5979956,1,Ad,26,16,131.8039138
28265,207.4613957,0,Organic,10,7,115.8634729
28266,177.7625626,1,Organic,9,10,121.3483814
28267,144.6777631,0,Organic,12,9,65.74952012
28268,214.1749716,1,Ad,13,13,99.90689504
28269,203.1793275,0,Organic,19,13,75.2578103
28270,266.1774156,1,Organic,10,6,105.8928023
28271,123.9640536,1,Referral,17,12,71.8298524
28272,183.2392784,0,Organic,18,13,190.5085787
28273,109.7863967,1,Referral,10,17,46.10121312
28274,150.1994552,1,Ad,17,14,96.88826608
28275,226.3114092,0,Referral,9,5,183.4130625
28276,125.7401499,0,Organic,12,6,66.99853837
28277,128.7862245,1,Organic,19,22,80.62174869
28278,396.0508728,1,Referral,8,4,158.2625268
28279,120.8161069,0,Referral,21,12,155.041717
28280,164.9613381,0,Ad,13,10,179.4436327
28281,174.8742667,1,Ad,19,22,84.68093661
28282,362.7394463,0,Referral,10,3,160.2076372
28283,100.0208707,1,Organic,18,26,79.90266402
28284,333.0907838,0,Ad,34,19,168.1615041
28285,229.4709466,0,Organic,11,6,153.9795188
28286,349.1234268,1,Ad,16,17,50.79321758
28287,241.2876845,1,Organic,16,18,44.34211675
28288,137.2940268,1,Organic,13,5,14.81763401
28289,220.9129098,0,Ad,23,8,58.68374
28290,139.7530518,0,Organic,17,21,9.615026201
28291,180.2474645,1,Organic,14,8,66.61994485
28292,262.7089693,1,Referral,14,17,91.9995262
28293,154.8720012,0,Organic,13,15,117.8007333
28294,256.2413492,1,Organic,26,30,112.2064822
28295,150.8525562,0,Organic,17,8,77.83937007
28296,418.1942652,1,Referral,7,4,114.0198528
28297,140.8850703,0,Ad,16,12,87.97169782
28298,189.5318527,1,Ad,12,7,102.5252998
28299,296.4808461,1,Referral,9,5,36.83809783
28300,237.4329219,0,Ad,23,21,173.4730535
28301,210.3830816,0,Organic,13,15,129.9369611
28302,324.8187898,1,Ad,15,7,104.4445054
28303,109.5404382,0,Ad,18,19,194.1771507
28304,156.7604978,1,Organic,24,22,26.09028011
28305,227.6353172,0,Ad,31,14,90.20638706
28306,224.962113,0,Referral,20,22,171.7827767
28307,266.3916343,0,Ad,27,18,38.18121843
28308,172.3321401,1,Ad,20,16,83.9649184
28309,259.3278824,0,Referral,19,11,141.6278664
28310,127.4213286,1,Ad,24,14,32.57759778
28311,209.3309321,0,Referral,26,38,144.1738341
28312,330.1804593,0,Referral,7,6,151.5056598
28313,221.0563206,0,Referral,21,15,133.2138367
28314,143.6536323,0,Ad,21,20,77.40204817
28315,292.8353189,1,Organic,8,4,30.48837871
28316,207.9283125,0,Ad,10,5,145.4060721
28317,144.0855085,0,Organic,14,22,75.93304934
28318,269.9622929,1,Ad,14,9,132.4619901
28319,136.1777697,0,Ad,16,7,74.79405269
28320,212.8766333,0,Organic,15,3,82.38983271
28321,216.8471058,1,Organic,13,12,125.0208007
28322,140.2839231,0,Ad,16,12,88.19787556
28323,132.8136446,0,Referral,21,23,143.6117755
28324,196.2143052,0,Ad,16,10,73.08716889
28325,174.3233428,0,Referral,16,22,109.2716767
28326,192.4443373,0,Organic,9,16,105.5826967
28327,187.1924075,0,Ad,23,10,109.962097
28328,256.0204752,0,Organic,26,24,19.909556
28329,180.1713265,0,Ad,17,9,36.32287294
28330,157.8620501,0,Organic,20,22,98.10570199
28331,269.0817474,1,Ad,21,32,5.549153396
28332,199.6898858,1,Ad,32,44,79.67588432
28333,197.8258221,0,Ad,26,52,158.5167684
28334,218.8323041,1,Ad,7,6,8.600514737
28335,136.4477278,0,Ad,13,4,60.6609065
28336,189.5591256,1,Organic,24,21,74.48992075
28337,329.2561091,1,Organic,20,24,111.4393612
28338,234.9588629,1,Organic,7,10,160.485078
28339,117.5215158,0,Ad,17,14,194.3911775
28340,136.2901798,0,Ad,20,18,175.1539312
28341,197.9494278,0,Ad,24,9,84.17349384
28342,137.5910424,0,Ad,12,8,96.46858055
28343,223.9985533,0,Ad,15,14,16.18871853
28344,280.3444648,1,Referral,11,7,167.436435
28345,186.1170935,0,Organic,13,5,106.4329663
28346,270.0041685,1,Ad,16,21,89.37347196
28347,170.8362762,0,Referral,17,16,38.71177898
28348,210.9746432,1,Ad,14,11,193.6062377
28349,139.5187089,0,Ad,11,13,80.18419088
28350,140.3124086,1,Referral,18,16,178.7999553
28351,211.9985369,1,Organic,12,8,77.10971578
28352,198.9084898,1,Referral,13,10,82.60361395
28353,320.2255301,1,Referral,8,4,157.2155601
28354,210.7560852,1,Organic,19,10,133.1167664
28355,251.0408641,1,Organic,22,43,67.873681
28356,290.1884718,0,Organic,17,6,117.8121714
28357,281.3071146,1,Organic,14,8,61.25550257
28358,182.8986488,0,Organic,16,25,147.6008013
28359,115.8197323,1,Ad,18,18,155.10601
28360,150.1810111,0,Organic,23,29,50.36640304
28361,110.2806042,0,Referral,16,17,141.3674275
28362,207.2446159,1,Referral,15,9,98.83617213
28363,154.1184361,1,Referral,19,18,22.28180247
28364,133.4702298,1,Organic,16,11,26.89422641
28365,116.3532686,1,Referral,23,18,68.16528923
28366,147.7039254,0,Organic,20,21,133.5712109
28367,157.2692197,1,Ad,18,8,94.6612147
28368,149.7794835,0,Organic,22,9,80.16093298
28369,174.7845685,0,Referral,11,13,148.1393742
28370,180.9410022,0,Ad,18,11,168.3205037
28371,204.580829,0,Ad,18,12,48.98758818
28372,190.2417539,0,Referral,14,18,42.46297175
28373,151.8301315,0,Organic,14,12,46.84584089
28374,261.2217451,1,Referral,11,5,80.80503998
28375,309.9490736,1,Organic,9,13,71.56864211
28376,163.7669482,1,Organic,31,26,45.56488636
28377,198.7221848,0,Organic,16,27,42.11496593
28378,120.8581648,0,Ad,15,13,137.9264283
28379,221.7533317,1,Ad,13,11,124.9884134
28380,227.7329729,1,Ad,11,6,100.9243876
28381,187.0240591,0,Organic,16,18,129.815824
28382,234.0431036,0,Ad,14,11,141.4817539
28383,230.7123208,0,Referral,14,12,123.2943799
28384,113.3534314,0,Ad,23,17,70.3490025
28385,148.5869661,1,Ad,6,17,104.6272306
28386,155.6451077,1,Organic,24,32,97.08586826
28387,152.8005902,1,Referral,24,32,216.3992215
28388,194.506024,1,Referral,18,15,94.0049232
28389,245.2894833,1,Ad,20,16,140.293271
28390,273.8042906,0,Ad,5,3,104.4713972
28391,363.9971754,1,Referral,11,4,160.6683297
28392,208.5027425,0,Ad,18,17,81.2794848
28393,132.9136311,0,Organic,12,20,132.2362482
28394,185.838598,1,Ad,17,8,82.198659
28395,184.0561485,1,Organic,27,15,127.8272194
28396,188.2381033,0,Organic,13,13,155.0040379
28397,214.5914619,1,Organic,19,5,72.17357134
28398,174.9139482,0,Organic,20,11,218.6413822
28399,180.3594828,1,Ad,21,15,143.6673179
28400,219.5162045,0,Ad,18,12,114.9688268
28401,209.9850616,1,Organic,15,19,125.5899256
28402,252.1302794,0,Organic,9,4,145.1864726
28403,302.0964915,0,Organic,31,21,66.21974336
28404,179.9804594,0,Ad,16,13,63.22204181
28405,265.1049091,1,Ad,13,11,119.2624387
28406,161.9166873,1,Ad,17,17,158.0324097
28407,117.330901,1,Organic,19,29,51.28007331
28408,348.3039888,0,Organic,24,17,155.1371691
28409,105.9555854,0,Referral,9,10,109.252197
28410,152.0771066,1,Referral,27,15,148.5208406
28411,106.0667685,0,Ad,19,14,102.8648787
28412,280.0540501,1,Ad,13,8,68.10223265
28413,203.4755352,1,Ad,6,11,87.25181764
28414,237.3778106,1,Referral,19,9,77.74914002
28415,261.413983,1,Organic,14,24,96.54771672
28416,990.6132212,1,Ad,8,1,177.1794209
28417,203.7932453,0,Ad,19,30,70.68073855
28418,314.0410983,0,Organic,21,16,125.1051979
28419,174.858416,1,Ad,12,12,165.3178768
28420,272.3345574,1,Organic,31,25,51.54475677
28421,194.5472229,0,Referral,13,29,79.35568482
28422,98.28330936,0,Organic,12,8,48.05580655
28423,174.9585909,0,Ad,13,15,119.8880531
28424,301.6803626,1,Ad,14,11,147.120786
28425,145.504657,0,Ad,19,19,165.4340576
28426,107.276402,0,Referral,17,20,174.5334133
28427,118.1023892,0,Organic,13,15,99.48443264
28428,316.713683,0,Referral,10,2,52.99354254
28429,246.8021985,0,Ad,16,13,52.81497654
28430,155.4144582,1,Organic,16,7,23.17760108
28431,155.2925177,1,Ad,12,10,66.88151206
28432,124.2716258,0,Organic,17,18,213.3994182
28433,196.4281709,1,Ad,12,11,30.24948941
28434,317.1519828,1,Ad,14,6,116.4420541
28435,160.1892116,0,Referral,15,5,95.51430536
28436,153.5674501,0,Ad,15,6,112.5437598
28437,173.7931816,0,Ad,25,20,74.04420297
28438,240.1480431,1,Organic,15,12,142.5504364
28439,120.6881965,0,Organic,12,13,92.22865574
28440,164.2038515,1,Organic,15,7,57.55561034
28441,378.1091218,0,Ad,6,3,112.4275276
28442,147.35258,1,Ad,18,10,98.94863466
28443,203.1073599,0,Ad,16,13,105.313015
28444,261.611378,1,Ad,17,23,179.7073832
28445,279.124821,0,Ad,18,6,157.8999425
28446,167.9899029,1,Referral,20,10,63.26075122
28447,289.1034196,1,Ad,17,11,107.8887336
28448,121.0344324,0,Ad,13,14,144.3847551
28449,178.3933029,1,Referral,13,8,117.1500649
28450,259.314231,0,Referral,23,16,120.7945245
28451,152.9113214,1,Referral,18,8,167.1737317
28452,140.137449,0,Ad,19,13,81.2514325
28453,135.0869961,0,Referral,8,4,33.54726676
28454,262.8648261,1,Ad,9,4,44.99828921
28455,208.9021535,0,Ad,25,17,122.0172327
28456,191.3686308,1,Organic,36,24,190.7622214
