id,call,name,gender,ethnicity,quality,city,jobs,experience,honors,volunteer,military,holes,school,email,computer,special,college,minimum,equal,wanted,requirements,reqexp,reqcomm,reqeduc,reqcomp,reqorg,industry
4302,0,Tamika,female,afam,low,chicago,4,6,no,no,no,no,yes,no,yes,no,no,3,yes,retail sales,yes,yes,no,yes,yes,no,business/personal services
4303,0,Carrie,female,cauc,high,chicago,5,7,no,no,yes,yes,no,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
4304,0,Emily,female,cauc,low,chicago,4,6,no,no,no,no,yes,yes,yes,no,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
4305,0,Latoya,female,afam,low,chicago,4,11,no,no,no,yes,no,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
4306,0,Tanisha,female,afam,high,chicago,3,5,no,yes,no,no,yes,yes,yes,no,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
4307,0,Ebony,female,afam,low,chicago,2,15,no,no,no,no,yes,no,yes,no,yes,1,no,secretary,yes,yes,no,no,yes,no,business/personal services
4308,0,Emily,female,cauc,low,chicago,4,3,no,no,no,yes,no,no,yes,yes,yes,1,no,secretary,yes,yes,no,no,yes,no,business/personal services
4309,0,Laurie,female,cauc,low,chicago,3,6,no,no,no,no,no,no,no,no,yes,none,no,retail sales,no,no,no,no,no,no,finance/insurance/real estate
4310,0,Tremayne,male,afam,low,chicago,1,3,no,no,no,no,no,no,yes,yes,yes,none,no,retail sales,no,no,no,no,no,no,finance/insurance/real estate
4311,0,Laurie,female,cauc,low,chicago,3,3,no,no,no,no,no,no,yes,yes,yes,3,no,manager,yes,yes,no,no,no,no,business/personal services
4312,0,Tamika,female,afam,low,chicago,2,8,no,no,no,yes,no,no,no,no,yes,3,no,manager,yes,yes,no,no,no,no,business/personal services
4313,0,Carrie,female,cauc,low,chicago,3,8,no,no,no,yes,no,no,yes,no,no,none,no,office support,yes,no,no,no,yes,no,health/education/social services
4314,0,Lakisha,female,afam,high,chicago,3,16,no,no,no,no,yes,yes,yes,no,no,none,no,office support,yes,no,no,no,yes,no,health/education/social services
4315,0,Latonya,female,afam,low,chicago,4,4,no,no,no,yes,yes,no,yes,no,yes,none,no,office support,yes,no,no,no,yes,no,health/education/social services
4316,0,Meredith,female,cauc,high,chicago,3,3,no,yes,yes,no,yes,yes,yes,no,no,none,no,office support,yes,no,no,no,yes,no,health/education/social services
4317,0,Allison,female,cauc,high,chicago,5,7,no,no,yes,yes,no,yes,yes,no,yes,some,no,office support,yes,yes,no,no,yes,no,business/personal services
4318,0,Carrie,female,cauc,low,chicago,4,4,no,no,no,yes,yes,no,yes,no,yes,some,no,office support,yes,yes,no,no,yes,no,business/personal services
4319,0,Jill,female,cauc,low,chicago,3,5,no,no,no,yes,no,no,no,no,yes,1,no,other,yes,yes,no,no,no,no,transport/communication
4320,0,Kareem,male,afam,low,chicago,3,4,no,no,no,no,no,no,no,yes,yes,1,no,other,yes,yes,no,no,no,no,transport/communication
4321,0,Latonya,female,afam,high,chicago,4,4,no,no,no,no,yes,yes,yes,no,no,some,no,office support,yes,yes,no,no,yes,no,business/personal services
4322,0,Latoya,female,afam,low,chicago,4,11,no,no,no,yes,no,no,yes,no,yes,some,no,office support,yes,yes,no,no,yes,no,business/personal services
4323,0,Anne,female,cauc,high,chicago,2,12,no,yes,no,yes,no,yes,yes,no,no,0.5,yes,office support,yes,yes,no,yes,yes,no,health/education/social services
4324,0,Emily,female,cauc,low,chicago,4,11,no,no,no,yes,no,no,yes,no,yes,0.5,yes,office support,yes,yes,no,yes,yes,no,health/education/social services
4325,0,Kenya,female,afam,low,chicago,4,6,no,no,no,no,yes,no,yes,no,no,0.5,yes,office support,yes,yes,no,yes,yes,no,health/education/social services
4326,0,Tanisha,female,afam,high,chicago,4,9,yes,yes,no,yes,no,yes,yes,yes,yes,0.5,yes,office support,yes,yes,no,yes,yes,no,health/education/social services
4327,0,Jermaine,male,afam,high,chicago,3,19,no,no,no,yes,no,yes,yes,yes,yes,none,no,retail sales,no,no,no,no,no,no,manufacturing
4328,0,Latonya,female,afam,low,chicago,3,1,no,yes,no,no,yes,no,no,yes,no,none,no,retail sales,no,no,no,no,no,no,manufacturing
4329,0,Laurie,female,cauc,high,chicago,3,6,no,no,no,yes,no,yes,yes,yes,no,none,no,retail sales,no,no,no,no,no,no,manufacturing
4330,0,Sarah,female,cauc,low,chicago,5,5,no,no,no,yes,no,no,yes,yes,yes,none,no,retail sales,no,no,no,no,no,no,manufacturing
4331,0,Jermaine,male,afam,high,chicago,5,21,no,no,no,yes,yes,yes,yes,no,yes,none,no,office support,yes,no,yes,no,no,no,health/education/social services
4332,0,Kenya,female,afam,high,chicago,4,21,no,yes,no,yes,no,yes,yes,yes,no,2,no,supervisor,yes,yes,no,no,yes,no,business/personal services
4333,1,Kristen,female,cauc,high,chicago,4,20,no,no,no,yes,no,yes,yes,yes,yes,none,no,office support,yes,no,yes,no,no,no,health/education/social services
4334,0,Meredith,female,cauc,high,chicago,3,19,no,no,no,no,yes,yes,yes,yes,no,2,no,supervisor,yes,yes,no,no,yes,no,business/personal services
4335,1,Sarah,female,cauc,low,chicago,4,10,yes,no,no,no,yes,no,yes,yes,no,none,no,office support,yes,no,yes,no,no,no,health/education/social services
4336,1,Tanisha,female,afam,low,chicago,5,8,yes,no,no,yes,no,no,yes,yes,yes,none,no,office support,yes,no,yes,no,no,no,health/education/social services
4337,0,Anne,female,cauc,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,2,yes,other,yes,yes,no,no,no,no,manufacturing
4338,0,Brad,male,cauc,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,some,no,other,yes,yes,no,no,no,no,trade
4339,0,Emily,female,cauc,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,some,no,other,yes,yes,no,no,no,no,trade
4340,0,Hakim,male,afam,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,some,no,other,yes,yes,no,no,no,no,unknown
4341,0,Jermaine,male,afam,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,yes,other,yes,no,no,no,no,no,trade
4342,0,Jermaine,male,afam,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,some,no,other,yes,yes,no,no,no,no,unknown
4343,0,Jill,female,cauc,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,some,no,other,yes,yes,no,no,no,no,unknown
4344,0,Jill,female,cauc,high,boston,6,8,no,yes,no,no,no,yes,no,no,yes,none,no,other,no,no,no,no,no,no,business/personal services
4345,0,Keisha,female,afam,high,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,some,no,manager,yes,yes,no,no,no,no,finance/insurance/real estate
4346,0,Lakisha,female,afam,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,2,yes,other,yes,yes,no,no,no,no,manufacturing
4347,0,Lakisha,female,afam,low,boston,5,8,no,no,no,no,yes,no,yes,no,yes,none,no,other,no,no,no,no,no,no,business/personal services
4348,0,Latonya,female,afam,low,boston,4,8,no,no,no,no,no,no,yes,no,yes,some,no,manager,yes,yes,no,no,no,no,finance/insurance/real estate
4349,0,Latoya,female,afam,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,some,no,other,yes,yes,no,no,no,no,trade
4350,0,Latoya,female,afam,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,2,yes,other,yes,yes,no,no,no,no,manufacturing
4351,0,Latoya,female,afam,high,boston,2,10,no,yes,no,yes,no,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,business/personal services
4352,0,Laurie,female,cauc,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,yes,other,yes,no,no,no,no,no,trade
4353,0,Laurie,female,cauc,high,boston,6,18,no,yes,no,no,no,no,yes,no,yes,some,no,manager,yes,yes,no,no,no,no,finance/insurance/real estate
4354,0,Laurie,female,cauc,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,some,no,other,yes,yes,no,no,no,no,unknown
4355,0,Matthew,male,cauc,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,yes,other,yes,no,no,no,no,no,trade
4356,0,Meredith,female,cauc,low,boston,4,8,no,no,no,no,yes,no,no,no,yes,none,no,other,no,no,no,no,no,no,business/personal services
4357,0,Rasheed,male,afam,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,yes,other,yes,no,no,no,no,no,trade
4358,0,Sarah,female,cauc,low,boston,5,26,no,no,no,no,no,no,no,no,yes,some,no,manager,yes,yes,no,no,no,no,finance/insurance/real estate
4359,0,Todd,male,cauc,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,2,yes,other,yes,yes,no,no,no,no,manufacturing
4360,0,Tremayne,male,afam,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,some,no,other,yes,yes,no,no,no,no,trade
4361,0,Anne,female,cauc,low,boston,5,4,no,no,no,yes,no,no,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,unknown
4362,0,Jill,female,cauc,high,boston,5,14,no,yes,no,yes,no,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,unknown
4363,1,Latoya,female,afam,low,boston,2,2,no,no,no,yes,no,no,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,unknown
4364,0,Tamika,female,afam,high,boston,7,18,no,yes,no,yes,no,yes,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,unknown
4365,0,Greg,male,cauc,low,boston,4,8,no,no,no,no,no,no,yes,no,yes,none,yes,manager,no,no,no,no,no,no,business/personal services
4366,0,Jay,male,cauc,high,boston,6,18,no,yes,no,no,no,no,yes,no,yes,none,yes,manager,no,no,no,no,no,no,business/personal services
4367,0,Latonya,female,afam,low,boston,5,26,no,no,no,no,no,no,no,no,yes,none,yes,manager,no,no,no,no,no,no,business/personal services
4368,0,Tyrone,male,afam,high,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,none,yes,manager,no,no,no,no,no,no,business/personal services
4369,0,Brad,male,cauc,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,yes,retail sales,no,no,no,no,no,no,manufacturing
4370,1,Kristen,female,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,yes,retail sales,no,no,no,no,no,no,manufacturing
4371,0,Latoya,female,afam,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,yes,retail sales,no,no,no,no,no,no,manufacturing
4372,0,Tanisha,female,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,yes,retail sales,no,no,no,no,no,no,manufacturing
4373,0,Kristen,female,cauc,low,boston,4,11,no,no,no,no,no,no,yes,yes,yes,none,no,secretary,yes,no,yes,no,yes,no,unknown
4374,0,Latonya,female,afam,low,boston,3,7,no,no,no,yes,yes,no,yes,yes,no,none,no,secretary,yes,no,yes,no,yes,no,unknown
4375,0,Sarah,female,cauc,high,boston,6,16,no,yes,no,no,yes,yes,yes,yes,no,none,no,secretary,yes,no,yes,no,yes,no,unknown
4376,0,Tanisha,female,afam,high,boston,5,26,yes,yes,no,yes,yes,yes,yes,yes,no,none,no,secretary,yes,no,yes,no,yes,no,unknown
4377,0,Darnell,male,afam,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,unknown
4378,0,Keisha,female,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,unknown
4379,0,Meredith,female,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,retail sales,no,no,no,no,no,no,unknown
4380,0,Neil,male,cauc,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,unknown
4381,0,Geoffrey,male,cauc,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,trade
4382,0,Keisha,female,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,trade
4383,0,Latonya,female,afam,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,trade
4384,0,Matthew,male,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,retail sales,yes,no,no,no,no,no,trade
4385,0,Brad,male,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,retail sales,no,no,no,no,no,no,trade
4386,0,Greg,male,cauc,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,trade
4387,0,Latoya,female,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,trade
4388,0,Tremayne,male,afam,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,trade
4389,0,Geoffrey,male,cauc,low,boston,4,8,no,no,no,no,no,no,yes,no,yes,some,yes,manager,yes,yes,no,no,yes,no,business/personal services
4390,0,Latoya,female,afam,high,boston,6,18,no,yes,no,no,no,no,yes,no,yes,some,yes,manager,yes,yes,no,no,yes,no,business/personal services
4391,0,Neil,male,cauc,high,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,some,yes,manager,yes,yes,no,no,yes,no,business/personal services
4392,0,Tyrone,male,afam,low,boston,5,26,no,no,no,no,no,no,no,no,yes,some,yes,manager,yes,yes,no,no,yes,no,business/personal services
4393,0,Anne,female,cauc,high,boston,6,18,no,yes,no,no,no,no,yes,no,yes,1,no,manager,yes,yes,no,yes,no,no,manufacturing
4394,0,Emily,female,cauc,low,boston,4,8,no,no,no,no,no,no,yes,no,yes,1,no,manager,yes,yes,no,yes,no,no,manufacturing
4395,0,Hakim,male,afam,high,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,1,no,manager,yes,yes,no,yes,no,no,manufacturing
4396,0,Latonya,female,afam,low,boston,5,26,no,no,no,no,no,no,no,no,yes,1,no,manager,yes,yes,no,yes,no,no,manufacturing
4397,0,Ebony,female,afam,high,boston,6,9,no,yes,no,yes,yes,yes,yes,no,yes,none,no,secretary,no,no,no,no,no,no,health/education/social services
4398,0,Laurie,female,cauc,low,boston,6,7,no,no,no,yes,no,no,no,yes,yes,none,no,secretary,no,no,no,no,no,no,health/education/social services
4399,0,Meredith,female,cauc,high,boston,5,26,yes,yes,no,yes,no,yes,yes,yes,no,none,no,secretary,no,no,no,no,no,no,health/education/social services
4400,0,Tamika,female,afam,low,boston,5,13,no,no,no,no,yes,no,yes,yes,no,none,no,secretary,no,no,no,no,no,no,health/education/social services
4401,1,Greg,male,cauc,low,boston,4,8,no,no,no,no,no,no,yes,no,yes,2,yes,manager,yes,yes,no,no,no,no,business/personal services
4402,1,Latoya,female,afam,low,boston,5,26,no,no,no,no,no,no,no,no,yes,2,yes,manager,yes,yes,no,no,no,no,business/personal services
4403,0,Neil,male,cauc,high,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,2,yes,manager,yes,yes,no,no,no,no,business/personal services
4404,1,Tanisha,female,afam,high,boston,6,18,no,yes,no,no,no,no,yes,no,yes,2,yes,manager,yes,yes,no,no,no,no,business/personal services
4405,0,Allison,female,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,yes,other,no,no,no,no,no,no,health/education/social services
4406,0,Ebony,female,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,yes,other,no,no,no,no,no,no,health/education/social services
4407,0,Jill,female,cauc,high,boston,4,7,yes,yes,no,no,yes,yes,yes,no,yes,none,yes,other,no,no,no,no,no,no,health/education/social services
4408,0,Kenya,female,afam,high,boston,4,4,no,yes,yes,no,yes,yes,yes,no,yes,none,yes,other,no,no,no,no,no,no,health/education/social services
4409,1,Ebony,female,afam,high,chicago,4,8,no,yes,no,yes,no,yes,yes,yes,yes,3,no,secretary,yes,yes,no,no,yes,no,business/personal services
4410,1,Emily,female,cauc,high,chicago,4,8,no,no,no,no,yes,yes,yes,no,yes,3,no,secretary,yes,yes,no,no,yes,no,business/personal services
4411,0,Aisha,female,afam,high,chicago,3,4,no,yes,no,no,yes,yes,yes,no,yes,some,no,secretary,yes,yes,no,no,yes,no,finance/insurance/real estate
4412,1,Carrie,female,cauc,low,chicago,3,4,no,no,no,yes,no,no,yes,no,yes,some,no,secretary,yes,yes,no,no,yes,no,finance/insurance/real estate
4413,0,Ebony,female,afam,low,chicago,3,3,no,yes,no,yes,yes,no,yes,no,no,some,no,secretary,yes,yes,no,no,yes,no,finance/insurance/real estate
4414,0,Emily,female,cauc,high,chicago,3,5,no,yes,no,no,yes,yes,yes,no,no,some,no,secretary,yes,yes,no,no,yes,no,finance/insurance/real estate
4415,0,Emily,female,cauc,high,chicago,3,4,no,yes,no,no,no,yes,yes,yes,no,none,no,retail sales,yes,no,no,yes,no,no,trade
4416,0,Kareem,male,afam,low,chicago,3,2,no,no,no,no,no,no,yes,yes,yes,none,no,retail sales,yes,no,no,yes,no,no,trade
4417,0,Matthew,male,cauc,low,chicago,2,2,no,no,no,no,no,no,no,no,no,none,no,retail sales,yes,no,no,yes,no,no,trade
4418,0,Tremayne,male,afam,high,chicago,3,4,no,yes,no,no,yes,yes,yes,yes,yes,none,no,retail sales,yes,no,no,yes,no,no,trade
4419,0,Kristen,female,cauc,low,chicago,4,15,no,no,no,yes,yes,no,yes,yes,yes,5,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
4420,0,Sarah,female,cauc,high,chicago,3,6,no,yes,no,no,yes,yes,yes,no,no,5,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
4421,0,Tamika,female,afam,low,chicago,4,5,no,no,no,no,yes,no,yes,no,yes,5,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
4422,0,Tanisha,female,afam,high,chicago,3,7,no,no,no,no,yes,yes,yes,yes,yes,5,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
4423,0,Allison,female,cauc,high,chicago,3,7,no,no,no,no,yes,no,yes,no,no,2,yes,secretary,yes,yes,yes,no,yes,yes,unknown
4424,0,Keisha,female,afam,high,chicago,4,5,no,yes,no,yes,no,yes,yes,no,no,2,yes,secretary,yes,yes,yes,no,yes,yes,unknown
4425,0,Kristen,female,cauc,low,chicago,2,4,yes,no,no,yes,no,yes,yes,yes,yes,2,yes,secretary,yes,yes,yes,no,yes,yes,unknown
4426,0,Tamika,female,afam,low,chicago,3,4,no,yes,no,yes,yes,no,yes,no,no,2,yes,secretary,yes,yes,yes,no,yes,yes,unknown
4427,0,Brett,male,cauc,low,chicago,3,6,no,no,no,no,no,no,no,no,no,none,no,other,no,no,no,no,no,no,transport/communication
4428,1,Jamal,male,afam,low,chicago,3,4,no,no,no,no,no,no,yes,yes,no,none,no,other,no,no,no,no,no,no,transport/communication
4429,0,Anne,female,cauc,high,chicago,3,6,no,yes,no,no,yes,yes,no,no,yes,none,no,other,no,no,no,no,no,no,finance/insurance/real estate
4430,0,Ebony,female,afam,low,chicago,3,4,no,no,no,yes,no,no,yes,yes,no,none,no,other,no,no,no,no,no,no,finance/insurance/real estate
4431,0,Emily,female,cauc,low,chicago,3,3,no,no,no,no,no,no,yes,yes,yes,none,no,other,no,no,no,no,no,no,finance/insurance/real estate
4432,0,Rasheed,male,afam,high,chicago,2,5,no,yes,yes,no,yes,yes,yes,yes,yes,none,no,other,no,no,no,no,no,no,finance/insurance/real estate
4433,0,Anne,female,cauc,low,chicago,2,13,no,no,no,yes,no,no,yes,no,no,none,no,secretary,yes,no,yes,no,yes,no,unknown
4434,0,Jill,female,cauc,high,chicago,3,15,no,yes,no,no,yes,yes,yes,no,no,none,no,secretary,yes,no,yes,no,yes,no,unknown
4435,0,Kenya,female,afam,high,chicago,3,14,no,no,no,no,yes,no,yes,no,yes,none,no,secretary,yes,no,yes,no,yes,no,unknown
4436,0,Latoya,female,afam,low,chicago,4,15,no,no,no,yes,yes,no,yes,yes,yes,none,no,secretary,yes,no,yes,no,yes,no,unknown
4437,0,Aisha,female,afam,high,chicago,5,7,no,no,yes,yes,no,yes,yes,yes,yes,some,no,secretary,yes,yes,yes,no,yes,yes,finance/insurance/real estate
4438,0,Anne,female,cauc,low,chicago,5,13,no,no,no,yes,yes,no,yes,no,yes,some,no,secretary,yes,yes,yes,no,yes,yes,finance/insurance/real estate
4439,0,Latoya,female,afam,low,chicago,2,25,no,no,no,yes,no,no,yes,no,yes,some,no,secretary,yes,yes,yes,no,yes,yes,finance/insurance/real estate
4440,0,Meredith,female,cauc,high,chicago,3,6,no,yes,no,no,yes,yes,yes,no,yes,some,no,secretary,yes,yes,yes,no,yes,yes,finance/insurance/real estate
4441,0,Kenya,female,afam,low,chicago,3,8,no,no,no,yes,no,yes,yes,no,yes,none,no,supervisor,yes,no,no,no,yes,no,business/personal services
4442,0,Kristen,female,cauc,high,chicago,4,8,no,no,no,no,yes,yes,yes,no,yes,none,no,supervisor,yes,no,no,no,yes,no,business/personal services
4443,0,Laurie,female,cauc,low,chicago,3,8,no,no,no,yes,no,no,yes,no,no,none,no,supervisor,yes,no,no,no,yes,no,business/personal services
4444,0,Tamika,female,afam,high,chicago,3,9,no,yes,no,yes,yes,yes,yes,no,no,none,no,supervisor,yes,no,no,no,yes,no,business/personal services
4445,0,Anne,female,cauc,low,chicago,3,14,no,no,no,yes,no,no,yes,no,yes,3,yes,secretary,yes,yes,yes,no,yes,no,finance/insurance/real estate
4446,0,Ebony,female,afam,high,chicago,2,12,no,yes,no,yes,no,yes,yes,no,no,3,yes,secretary,yes,yes,yes,no,yes,no,finance/insurance/real estate
4447,0,Keisha,female,afam,low,chicago,2,11,yes,no,no,yes,no,no,yes,no,yes,3,yes,secretary,yes,yes,yes,no,yes,no,finance/insurance/real estate
4448,0,Laurie,female,cauc,high,chicago,3,10,yes,no,no,yes,yes,yes,yes,no,yes,3,yes,secretary,yes,yes,yes,no,yes,no,finance/insurance/real estate
4449,0,Aisha,female,afam,low,chicago,4,6,no,no,no,no,yes,no,yes,no,no,1,no,other,yes,yes,no,no,no,no,unknown
4450,0,Anne,female,cauc,low,chicago,3,5,no,no,no,no,no,no,no,no,yes,some,no,manager,yes,yes,no,no,no,no,business/personal services
4451,0,Jill,female,cauc,low,chicago,4,5,no,no,no,yes,no,yes,yes,no,yes,1,no,other,yes,yes,no,no,no,no,unknown
4452,0,Kristen,female,cauc,high,chicago,4,7,no,yes,no,yes,no,yes,yes,no,yes,1,no,other,yes,yes,no,no,no,no,unknown
4453,0,Lakisha,female,afam,high,chicago,2,7,no,yes,no,yes,no,yes,yes,no,no,1,no,other,yes,yes,no,no,no,no,unknown
4454,0,Rasheed,male,afam,low,chicago,3,5,no,no,no,no,no,no,no,no,yes,some,no,manager,yes,yes,no,no,no,no,business/personal services
4455,0,Aisha,female,afam,low,chicago,3,3,no,no,no,yes,no,no,yes,no,yes,none,no,manager,yes,no,yes,no,yes,no,finance/insurance/real estate
4456,0,Anne,female,cauc,high,chicago,3,21,no,yes,no,yes,yes,yes,yes,no,no,none,no,manager,yes,no,yes,no,yes,no,finance/insurance/real estate
4457,0,Emily,female,cauc,low,chicago,3,8,no,no,no,yes,no,no,yes,no,no,none,no,manager,yes,no,yes,no,yes,no,finance/insurance/real estate
4458,0,Tamika,female,afam,high,chicago,4,8,no,no,no,no,yes,yes,yes,no,yes,none,no,manager,yes,no,yes,no,yes,no,finance/insurance/real estate
4459,0,Anne,female,cauc,high,chicago,3,5,no,yes,no,no,yes,yes,no,no,yes,none,no,retail sales,no,no,no,no,no,no,finance/insurance/real estate
4460,0,Emily,female,cauc,high,chicago,3,10,no,yes,no,no,yes,yes,yes,no,yes,none,yes,secretary,yes,no,yes,no,yes,no,business/personal services
4461,0,Jermaine,male,afam,low,chicago,3,4,no,no,no,no,no,no,yes,yes,no,none,no,retail sales,no,no,no,no,no,no,finance/insurance/real estate
4462,0,Latonya,female,afam,high,chicago,4,21,no,yes,no,yes,no,yes,yes,yes,yes,none,yes,secretary,yes,no,yes,no,yes,no,business/personal services
4463,0,Latonya,female,afam,high,chicago,3,7,no,yes,no,yes,no,yes,yes,no,no,none,no,retail sales,no,no,no,no,no,no,finance/insurance/real estate
4464,0,Laurie,female,cauc,low,chicago,2,5,no,no,no,no,no,no,yes,yes,yes,none,no,retail sales,no,no,no,no,no,no,finance/insurance/real estate
4465,0,Aisha,female,afam,low,chicago,4,6,no,no,no,yes,no,no,yes,yes,yes,none,no,secretary,yes,no,no,no,no,yes,unknown
4466,0,Meredith,female,cauc,low,chicago,2,6,no,no,no,yes,no,no,yes,yes,yes,none,no,secretary,yes,no,no,no,no,yes,unknown
4467,0,Sarah,female,cauc,high,chicago,4,7,no,yes,no,no,yes,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,no,yes,unknown
4468,0,Tanisha,female,afam,high,chicago,5,7,no,no,yes,yes,no,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,no,yes,unknown
4469,0,Brett,male,cauc,high,chicago,3,5,no,yes,no,yes,no,yes,yes,yes,yes,3,yes,manager,yes,yes,no,no,no,no,business/personal services
4470,0,Leroy,male,afam,high,chicago,5,5,no,no,no,no,yes,yes,yes,yes,yes,3,yes,manager,yes,yes,no,no,no,no,business/personal services
4471,0,Brendan,male,cauc,low,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,some,yes,manager,yes,yes,yes,no,yes,no,trade
4472,0,Geoffrey,male,cauc,low,chicago,2,4,no,no,no,no,no,no,no,yes,yes,some,yes,retail sales,yes,yes,no,no,no,no,health/education/social services
4473,0,Jamal,male,afam,low,chicago,4,2,no,no,no,no,no,no,yes,no,yes,some,yes,manager,yes,yes,yes,no,yes,no,trade
4474,0,Kareem,male,afam,low,chicago,3,2,no,no,no,no,no,no,yes,yes,yes,some,yes,retail sales,yes,yes,no,no,no,no,health/education/social services
4475,1,Matthew,male,cauc,high,chicago,4,11,no,yes,no,yes,no,yes,yes,yes,yes,some,yes,manager,yes,yes,yes,no,yes,no,trade
4476,0,Tremayne,male,afam,high,chicago,5,11,no,yes,no,yes,yes,yes,yes,no,yes,some,yes,manager,yes,yes,yes,no,yes,no,trade
4477,0,Anne,female,cauc,low,boston,2,1,no,no,no,yes,no,no,yes,yes,no,none,no,supervisor,yes,no,no,no,yes,no,finance/insurance/real estate
4478,0,Kenya,female,afam,high,boston,5,18,no,yes,no,no,no,yes,no,no,no,none,no,supervisor,yes,no,no,no,yes,no,finance/insurance/real estate
4479,0,Laurie,female,cauc,high,boston,6,9,no,yes,no,yes,no,yes,yes,no,yes,none,no,supervisor,yes,no,no,no,yes,no,finance/insurance/real estate
4480,0,Tanisha,female,afam,low,boston,2,2,no,no,no,yes,no,no,no,yes,no,none,no,supervisor,yes,no,no,no,yes,no,finance/insurance/real estate
4481,0,Anne,female,cauc,high,chicago,4,8,no,yes,no,yes,no,yes,yes,yes,yes,3,yes,secretary,yes,yes,no,yes,yes,no,finance/insurance/real estate
4482,0,Jill,female,cauc,low,chicago,3,4,no,no,no,no,no,no,no,yes,yes,some,no,manager,yes,yes,no,no,no,no,trade
4483,0,Keisha,female,afam,low,chicago,2,4,no,no,no,yes,no,no,yes,yes,no,some,no,manager,yes,yes,no,no,no,no,trade
4484,0,Kristen,female,cauc,low,chicago,2,5,no,no,no,no,yes,no,yes,no,yes,3,yes,secretary,yes,yes,no,yes,yes,no,finance/insurance/real estate
4485,0,Lakisha,female,afam,high,chicago,5,9,no,yes,no,yes,yes,yes,yes,no,yes,3,yes,secretary,yes,yes,no,yes,yes,no,finance/insurance/real estate
